"日付","始値","高値","安値","終値","出来高","前日比"
"2015/01/05","1,673.5","1,696.5","1,649.0","1,682.0","3,038,700","-0.5"
"2015/01/06","1,643.0","1,658.5","1,609.5","1,609.5","3,934,700","-72.5"
"2015/01/07","1,593.0","1,650.0","1,592.5","1,616.5","4,593,400","+7.0"
"2015/01/08","1,637.5","1,650.5","1,623.0","1,628.0","3,191,700","+11.5"
"2015/01/09","1,632.5","1,650.0","1,630.0","1,643.0","3,120,900","+15.0"
"2015/01/13","1,628.0","1,675.5","1,602.0","1,673.0","4,934,900","+30.0"
"2015/01/14","1,655.0","1,662.0","1,596.0","1,598.5","4,090,600","-74.5"
"2015/01/15","1,600.0","1,648.5","1,600.0","1,637.5","3,642,600","+39.0"
"2015/01/16","1,601.0","1,637.5","1,570.5","1,603.5","4,837,900","-34.0"
"2015/01/19","1,609.5","1,610.0","1,572.0","1,589.0","2,801,400","-14.5"
"2015/01/20","1,580.0","1,620.0","1,576.5","1,620.0","2,559,000","+31.0"
"2015/01/21","1,612.0","1,619.5","1,587.5","1,595.0","2,459,200","-25.0"
"2015/01/22","1,580.5","1,586.0","1,563.5","1,572.5","2,389,000","-22.5"
"2015/01/23","1,589.0","1,593.0","1,541.5","1,546.5","3,522,900","-26.0"
"2015/01/26","1,524.0","1,580.0","1,524.0","1,574.0","2,921,200","+27.5"
"2015/01/27","1,604.5","1,654.5","1,601.0","1,646.0","5,431,900","+72.0"
"2015/01/28","1,618.0","1,683.0","1,617.5","1,677.5","4,763,900","+31.5"
"2015/01/29","1,672.0","1,675.5","1,624.0","1,627.0","4,276,100","-50.5"
"2015/01/30","1,637.0","1,673.0","1,635.5","1,642.0","3,160,800","+15.0"
"2015/02/02","1,632.5","1,677.0","1,630.0","1,676.0","3,081,500","+34.0"
"2015/02/03","1,690.5","1,698.0","1,617.0","1,625.5","3,334,800","-50.5"
"2015/02/04","1,646.5","1,659.5","1,618.5","1,635.5","3,018,500","+10.0"
"2015/02/05","1,656.0","1,680.5","1,650.5","1,678.0","3,333,000","+42.5"
"2015/02/06","1,695.0","1,705.0","1,674.0","1,691.5","2,324,900","+13.5"
"2015/02/09","1,730.0","1,734.0","1,656.5","1,667.0","5,216,200","-24.5"
"2015/02/10","1,672.0","1,689.0","1,659.0","1,688.0","2,220,900","+21.0"
"2015/02/12","1,697.5","1,698.5","1,677.0","1,682.0","4,320,600","-6.0"
"2015/02/13","1,700.0","1,800.0","1,695.0","1,770.0","13,621,400","+88.0"
"2015/02/16","1,770.0","1,772.0","1,735.0","1,741.0","6,092,600","-29.0"
"2015/02/17","1,743.5","1,779.5","1,703.0","1,763.5","3,815,700","+22.5"
"2015/02/18","1,780.0","1,846.0","1,780.0","1,842.0","6,793,700","+78.5"
"2015/02/19","1,843.0","1,877.5","1,833.0","1,869.5","4,582,400","+27.5"
"2015/02/20","1,895.0","1,971.5","1,893.5","1,963.5","11,133,600","+94.0"
"2015/02/23","1,947.0","1,958.5","1,900.5","1,920.0","4,626,000","-43.5"
"2015/02/24","1,918.5","1,945.0","1,901.5","1,917.0","4,562,400","-3.0"
"2015/02/25","1,917.0","1,939.5","1,886.0","1,896.0","4,589,200","-21.0"
"2015/02/26","1,880.5","1,932.5","1,880.5","1,927.0","3,514,900","+31.0"
"2015/02/27","1,950.0","2,008.0","1,938.5","1,992.0","7,250,100","+65.0"
"2015/03/02","1,990.0","2,007.5","1,923.0","1,925.0","6,586,600","-67.0"
"2015/03/03","1,946.0","1,985.0","1,936.5","1,969.5","5,194,300","+44.5"
"2015/03/04","1,946.0","2,031.5","1,921.5","2,011.5","5,900,400","+42.0"
"2015/03/05","1,951.0","2,050.0","1,934.0","2,017.0","9,814,000","+5.5"
"2015/03/06","2,010.0","2,031.5","1,980.5","1,994.5","4,709,300","-22.5"
"2015/03/09","1,991.5","2,003.0","1,952.0","1,970.0","3,435,600","-24.5"
"2015/03/10","1,985.0","2,008.0","1,959.0","1,973.0","4,622,400","+3.0"
"2015/03/11","1,957.0","1,976.0","1,936.0","1,962.5","3,195,600","-10.5"
"2015/03/12","1,966.0","2,055.0","1,961.0","2,046.0","6,081,900","+83.5"
"2015/03/13","2,056.0","2,097.5","2,050.0","2,091.5","6,247,600","+45.5"
"2015/03/16","2,077.0","2,115.0","2,070.0","2,084.0","4,097,600","-7.5"
"2015/03/17","2,102.5","2,110.0","2,061.0","2,077.5","3,398,100","-6.5"
"2015/03/18","2,091.5","2,140.5","2,080.5","2,110.5","3,488,200","+33.0"
"2015/03/19","2,134.5","2,159.0","2,086.0","2,129.5","7,611,300","+19.0"
"2015/03/20","2,154.0","2,212.0","2,073.0","2,206.5","8,562,900","+77.0"
"2015/03/23","2,190.5","2,229.0","2,167.0","2,173.0","5,813,300","-33.5"
"2015/03/24","2,165.5","2,191.5","2,154.0","2,161.5","3,741,900","-11.5"
"2015/03/25","2,148.5","2,169.5","2,113.5","2,133.0","4,980,100","-28.5"
"2015/03/26","2,113.5","2,142.0","2,101.0","2,135.5","3,892,500","+2.5"
"2015/03/27","2,147.0","2,170.0","2,093.0","2,113.0","3,416,000","-22.5"
"2015/03/30","2,108.0","2,153.0","2,101.0","2,132.0","3,471,200","+19.0"
"2015/03/31","2,170.0","2,185.0","2,118.5","2,118.5","4,275,500","-13.5"
"2015/04/01","2,110.0","2,115.0","2,051.5","2,076.0","4,269,000","-42.5"
"2015/04/02","2,085.5","2,132.5","2,080.5","2,112.0","3,548,200","+36.0"
"2015/04/03","2,115.0","2,143.0","2,105.5","2,143.0","2,196,200","+31.0"
"2015/04/06","2,150.0","2,219.0","2,149.0","2,214.0","4,138,200","+71.0"
"2015/04/07","2,257.5","2,288.0","2,218.5","2,235.5","6,859,100","+21.5"
"2015/04/08","2,249.0","2,313.0","2,237.0","2,297.0","5,789,000","+61.5"
