"日付","始値","高値","安値","終値","出来高","前日比"
"2012/06/20","475.0","486.0","470.0","470.0","725,300","+12.0"
"2012/06/21","480.0","526.0","476.0","523.0","1,564,600","+53.0"
"2012/06/22","510.0","518.0","501.0","509.0","1,409,100","-14.0"
"2012/06/25","535.0","559.0","523.0","548.0","1,433,800","+39.0"
"2012/06/26","535.0","563.0","530.0","537.0","1,024,400","-11.0"
"2012/06/27","548.0","548.0","503.0","503.0","595,400","-34.0"
"2012/06/28","500.0","510.0","480.0","480.0","591,100","-23.0"
"2012/06/29","480.0","505.0","470.0","491.0","661,800","+11.0"
"2012/07/02","498.0","504.0","483.0","485.0","477,000","-6.0"
"2012/07/03","490.0","497.0","485.0","485.0","236,000","0.0"
"2012/07/04","490.0","496.0","483.0","483.0","230,600","-2.0"
"2012/07/05","483.0","493.0","478.0","480.0","302,700","-3.0"
"2012/07/06","476.0","490.0","475.0","480.0","350,400","0.0"
"2012/07/09","476.0","480.0","446.0","447.0","664,400","-33.0"
"2012/07/10","450.0","454.0","425.0","428.0","528,000","-19.0"
"2012/07/11","428.0","433.0","420.0","427.0","343,600","-1.0"
"2012/07/12","427.0","429.0","405.0","405.0","446,600","-22.0"
"2012/07/13","406.0","418.0","401.0","415.0","241,600","+10.0"
"2012/07/17","417.0","432.0","415.0","415.0","297,400","0.0"
"2012/07/18","417.0","420.0","403.0","404.0","282,500","-11.0"
"2012/07/19","409.0","416.0","404.0","409.0","253,600","+5.0"
"2012/07/20","410.0","427.0","398.0","399.0","442,900","-10.0"
"2012/07/23","390.0","390.0","370.0","372.0","544,200","-27.0"
"2012/07/24","371.0","371.0","358.0","367.0","599,300","-5.0"
"2012/07/25","362.0","363.0","339.0","340.0","582,400","-27.0"
"2012/07/26","344.0","365.0","339.0","342.0","575,200","+2.0"
"2012/07/27","365.0","398.0","358.0","397.0","619,000","+55.0"
"2012/07/30","405.0","405.0","381.0","385.0","399,800","-12.0"
"2012/07/31","385.0","406.0","376.0","401.0","364,700","+16.0"
"2012/08/01","393.0","396.0","373.0","378.0","404,700","-23.0"
"2012/08/02","380.0","384.0","376.0","384.0","162,800","+6.0"
"2012/08/03","372.0","383.0","367.0","372.0","402,600","-12.0"
"2012/08/06","383.0","383.0","376.0","378.0","165,100","+6.0"
"2012/08/07","376.0","382.0","369.0","381.0","255,500","+3.0"
"2012/08/08","381.0","394.0","375.0","377.0","337,600","-4.0"
"2012/08/09","381.0","393.0","378.0","387.0","247,800","+10.0"
"2012/08/10","387.0","397.0","382.0","389.0","231,600","+2.0"
"2012/08/13","389.0","400.0","382.0","385.0","362,500","-4.0"
"2012/08/14","377.0","382.0","355.0","358.0","945,700","-27.0"
"2012/08/15","358.0","360.0","345.0","350.0","597,000","-8.0"
"2012/08/16","352.0","358.0","350.0","355.0","260,400","+5.0"
"2012/08/17","356.0","373.0","356.0","368.0","347,300","+13.0"
"2012/08/20","376.0","385.0","373.0","377.0","378,100","+9.0"
"2012/08/21","375.0","378.0","368.0","375.0","147,000","-2.0"
"2012/08/22","374.0","374.0","371.0","372.0","110,800","-3.0"
"2012/08/23","368.0","368.0","360.0","361.0","301,000","-11.0"
"2012/08/24","356.0","359.0","351.0","355.0","364,200","-6.0"
"2012/08/27","350.0","352.0","337.0","338.0","807,200","-17.0"
"2012/08/28","338.0","343.0","329.0","333.0","399,500","-5.0"
"2012/08/29","339.0","355.0","336.0","349.0","395,800","+16.0"
"2012/08/30","341.0","344.0","337.0","337.0","250,800","-12.0"
"2012/08/31","332.0","337.0","331.0","334.0","207,600","-3.0"
"2012/09/03","332.0","333.0","318.0","318.0","342,000","-16.0"
"2012/09/04","318.0","326.0","317.0","319.0","212,700","+1.0"
"2012/09/05","324.0","324.0","307.0","307.0","259,500","-12.0"
"2012/09/06","303.0","305.0","298.0","300.0","304,900","-7.0"
"2012/09/07","313.0","334.0","301.0","320.0","511,800","+20.0"
"2012/09/10","317.0","327.0","310.0","312.0","281,700","-8.0"
"2012/09/11","307.0","311.0","302.0","308.0","160,400","-4.0"
"2012/09/12","305.0","321.0","305.0","317.0","305,500","+9.0"
"2012/09/13","325.0","339.0","322.0","327.0","523,700","+10.0"
"2012/09/14","333.0","347.0","330.0","344.0","422,000","+17.0"
"2012/09/18","343.0","343.0","321.0","331.0","364,100","-13.0"
"2012/09/19","330.0","339.0","328.0","333.0","258,400","+2.0"
"2012/09/20","329.0","329.0","315.0","315.0","371,600","-18.0"
"2012/09/21","312.0","318.0","312.0","317.0","157,500","+2.0"
"2012/09/24","315.0","317.0","310.0","314.0","172,600","-3.0"
"2012/09/25","314.0","314.0","306.0","308.0","193,300","-6.0"
"2012/09/26","305.0","309.0","301.0","306.0","205,000","-2.0"
"2012/09/27","306.0","308.0","302.0","307.0","123,900","+1.0"
"2012/09/28","305.0","307.0","301.0","303.0","127,900","-4.0"
"2012/10/01","301.0","316.0","300.0","304.0","284,500","+1.0"
"2012/10/02","302.0","306.0","296.0","296.0","241,600","-8.0"
"2012/10/03","295.0","295.0","283.0","284.0","398,600","-12.0"
"2012/10/04","285.0","290.0","281.0","288.0","210,200","+4.0"
"2012/10/05","297.0","314.0","296.0","308.0","601,800","+20.0"
"2012/10/09","301.0","306.0","293.0","293.0","282,800","-15.0"
"2012/10/10","290.0","299.0","287.0","291.0","200,200","-2.0"
"2012/10/11","285.0","306.0","285.0","297.0","324,500","+6.0"
"2012/10/12","302.0","314.0","299.0","314.0","426,500","+17.0"
"2012/10/15","313.0","323.0","310.0","323.0","407,900","+9.0"
"2012/10/16","320.0","330.0","317.0","320.0","246,600","-3.0"
"2012/10/17","323.0","324.0","313.0","313.0","239,600","-7.0"
"2012/10/18","313.0","328.0","313.0","323.0","419,400","+10.0"
"2012/10/19","319.0","335.0","310.0","335.0","439,100","+12.0"
"2012/10/22","330.0","344.0","329.0","329.0","333,800","-6.0"
"2012/10/23","329.0","333.0","314.0","318.0","268,800","-11.0"
"2012/10/24","314.0","325.0","312.0","313.0","281,100","-5.0"
"2012/10/25","315.0","318.0","307.0","312.0","246,500","-1.0"
"2012/10/26","309.0","321.0","306.0","308.0","247,800","-4.0"
"2012/10/29","311.0","313.0","304.0","306.0","141,500","-2.0"
"2012/10/30","306.0","309.0","304.0","305.0","137,500","-1.0"
"2012/10/31","306.0","317.0","306.0","314.0","200,500","+9.0"
"2012/11/01","311.0","320.0","306.0","310.0","228,300","-4.0"
"2012/11/02","312.0","315.0","307.0","311.0","150,800","+1.0"
"2012/11/05","300.0","309.0","300.0","307.0","147,500","-4.0"
"2012/11/06","308.0","310.0","303.0","303.0","103,200","-4.0"
"2012/11/07","304.0","307.0","301.0","303.0","188,400","0.0"
"2012/11/08","250.0","275.0","248.0","268.0","1,465,600","-35.0"
"2012/11/09","259.0","264.0","258.0","259.0","354,900","-9.0"
"2012/11/12","253.0","255.0","248.0","251.0","411,700","-8.0"
"2012/11/13","249.0","263.0","249.0","258.0","249,400","+7.0"
"2012/11/14","262.0","270.0","261.0","263.0","261,800","+5.0"
"2012/11/15","263.0","267.0","254.0","261.0","361,400","-2.0"
"2012/11/16","265.0","274.0","264.0","270.0","384,600","+9.0"
"2012/11/19","273.0","290.0","273.0","290.0","334,600","+20.0"
"2012/11/20","285.0","294.0","281.0","285.0","279,100","-5.0"
"2012/11/21","283.0","294.0","283.0","291.0","216,100","+6.0"
"2012/11/22","290.0","298.0","290.0","295.0","274,300","+4.0"
"2012/11/26","302.0","304.0","298.0","303.0","219,700","+8.0"
"2012/11/27","303.0","309.0","301.0","306.0","186,600","+3.0"
"2012/11/28","300.0","300.0","271.0","281.0","636,400","-25.0"
"2012/11/29","274.0","288.0","274.0","278.0","290,800","-3.0"
"2012/11/30","278.0","286.0","275.0","286.0","597,400","+8.0"
"2012/12/03","284.0","286.0","277.0","278.0","235,500","-8.0"
"2012/12/04","279.0","282.0","277.0","277.0","117,900","-1.0"
"2012/12/05","276.0","282.0","275.0","278.0","142,700","+1.0"
"2012/12/06","285.0","292.0","282.0","285.0","183,500","+7.0"
"2012/12/07","289.0","290.0","284.0","285.0","126,100","0.0"
"2012/12/10","285.0","292.0","282.0","282.0","239,900","-3.0"
"2012/12/11","286.0","289.0","282.0","283.0","138,600","+1.0"
"2012/12/12","285.0","289.0","282.0","283.0","240,100","0.0"
"2012/12/13","285.0","336.0","285.0","325.0","2,282,500","+42.0"
"2012/12/14","333.0","335.0","316.0","323.0","753,400","-2.0"
"2012/12/17","330.0","333.0","307.0","315.0","654,000","-8.0"
"2012/12/18","316.0","323.0","305.0","310.0","361,600","-5.0"
"2012/12/19","312.0","314.0","301.0","310.0","584,400","0.0"
"2012/12/20","305.0","306.0","298.0","299.0","345,500","-11.0"
"2012/12/21","300.0","306.0","292.0","293.0","319,300","-6.0"
"2012/12/25","295.0","309.0","290.0","292.0","467,200","-1.0"
"2012/12/26","293.0","312.0","292.0","312.0","426,100","+20.0"
"2012/12/27","320.0","322.0","310.0","311.0","495,600","-1.0"
"2012/12/28","315.0","320.0","301.0","312.0","401,400","+1.0"
