"日付","始値","高値","安値","終値","出来高","前日比"
"2012/04/03","770.0","774.0","766.0","770.0","2,573,000","0.0"
"2012/04/04","770.0","774.0","752.0","756.0","4,558,000","-14.0"
"2012/04/05","752.0","768.0","752.0","760.0","4,808,000","+4.0"
"2012/04/06","760.0","774.0","756.0","768.0","4,976,000","+8.0"
"2012/04/09","762.0","768.0","756.0","762.0","3,587,000","-6.0"
"2012/04/10","764.0","764.0","752.0","756.0","4,153,000","-6.0"
"2012/04/11","752.0","756.0","746.0","750.0","3,381,000","-6.0"
"2012/04/12","750.0","752.0","744.0","746.0","2,518,000","-4.0"
"2012/04/13","746.0","748.0","744.0","746.0","4,327,000","0.0"
"2012/04/16","746.0","760.0","744.0","756.0","3,888,000","+10.0"
"2012/04/17","754.0","764.0","746.0","762.0","4,144,000","+6.0"
"2012/04/18","762.0","768.0","760.0","764.0","2,358,000","+2.0"
"2012/04/19","762.0","762.0","750.0","754.0","2,993,000","-10.0"
"2012/04/20","756.0","756.0","752.0","752.0","1,786,000","-2.0"
"2012/04/23","754.0","756.0","744.0","746.0","2,795,000","-6.0"
"2012/04/24","744.0","748.0","742.0","742.0","2,532,000","-4.0"
"2012/04/25","748.0","750.0","746.0","750.0","1,819,000","+8.0"
"2012/04/26","750.0","758.0","746.0","754.0","2,604,000","+4.0"
"2012/04/27","754.0","754.0","742.0","748.0","4,138,000","-6.0"
"2012/05/01","752.0","752.0","738.0","740.0","4,973,000","-8.0"
"2012/05/02","744.0","744.0","736.0","740.0","2,643,000","0.0"
"2012/05/07","730.0","738.0","730.0","738.0","4,342,000","-2.0"
"2012/05/08","742.0","742.0","738.0","740.0","1,509,000","+2.0"
"2012/05/09","734.0","738.0","730.0","732.0","1,694,000","-8.0"
"2012/05/10","732.0","734.0","726.0","728.0","3,526,000","-4.0"
"2012/05/11","728.0","730.0","722.0","722.0","2,047,000","-6.0"
"2012/05/14","722.0","726.0","720.0","724.0","3,815,000","+2.0"
"2012/05/15","722.0","726.0","708.0","708.0","3,542,000","-16.0"
"2012/05/16","706.0","708.0","694.0","702.0","3,830,000","-6.0"
"2012/05/17","702.0","706.0","696.0","702.0","3,398,000","0.0"
"2012/05/18","694.0","698.0","682.0","684.0","4,689,000","-18.0"
"2012/05/21","684.0","694.0","684.0","688.0","2,149,000","+4.0"
"2012/05/22","692.0","700.0","692.0","694.0","2,070,000","+6.0"
"2012/05/23","698.0","698.0","684.0","686.0","3,717,000","-8.0"
"2012/05/24","690.0","694.0","688.0","690.0","1,901,000","+4.0"
"2012/05/25","692.0","700.0","686.0","692.0","2,582,000","+2.0"
"2012/05/28","696.0","698.0","688.0","692.0","1,687,000","0.0"
"2012/05/29","694.0","696.0","690.0","692.0","3,261,000","0.0"
"2012/05/30","692.0","698.0","688.0","694.0","4,420,000","+2.0"
"2012/05/31","688.0","696.0","686.0","696.0","4,818,000","+2.0"
"2012/06/01","692.0","694.0","686.0","688.0","3,510,000","-8.0"
"2012/06/04","686.0","694.0","684.0","694.0","3,186,000","+6.0"
"2012/06/05","692.0","706.0","690.0","700.0","3,574,000","+6.0"
"2012/06/06","706.0","708.0","698.0","702.0","2,270,000","+2.0"
"2012/06/07","706.0","708.0","696.0","708.0","2,508,000","+6.0"
"2012/06/08","704.0","704.0","686.0","692.0","6,294,000","-16.0"
"2012/06/11","702.0","704.0","698.0","698.0","2,952,000","+6.0"
"2012/06/12","700.0","700.0","690.0","698.0","2,986,000","0.0"
"2012/06/13","698.0","704.0","696.0","696.0","2,394,000","-2.0"
"2012/06/14","696.0","696.0","686.0","686.0","3,924,000","-10.0"
"2012/06/15","692.0","694.0","686.0","688.0","2,397,000","+2.0"
"2012/06/18","694.0","700.0","688.0","688.0","1,948,000","0.0"
"2012/06/19","690.0","708.0","690.0","698.0","3,171,000","+10.0"
"2012/06/20","698.0","704.0","696.0","700.0","4,083,000","+2.0"
"2012/06/21","702.0","712.0","700.0","710.0","3,812,000","+10.0"
"2012/06/22","708.0","712.0","704.0","706.0","2,004,000","-4.0"
"2012/06/25","706.0","708.0","698.0","698.0","1,754,000","-8.0"
"2012/06/26","696.0","710.0","694.0","704.0","3,511,000","+6.0"
"2012/06/27","706.0","720.0","704.0","720.0","2,989,000","+16.0"
"2012/06/28","724.0","740.0","724.0","740.0","4,214,000","+20.0"
"2012/06/29","736.0","752.0","732.0","750.0","3,623,000","+10.0"
"2012/07/02","754.0","754.0","738.0","744.0","2,095,000","-6.0"
"2012/07/03","746.0","752.0","746.0","750.0","1,468,000","+6.0"
"2012/07/04","754.0","760.0","750.0","754.0","3,627,000","+4.0"
"2012/07/05","754.0","758.0","748.0","750.0","3,089,000","-4.0"
"2012/07/06","752.0","758.0","746.0","750.0","2,724,000","0.0"
"2012/07/09","742.0","756.0","742.0","756.0","2,361,000","+6.0"
"2012/07/10","756.0","762.0","752.0","754.0","2,846,000","-2.0"
"2012/07/11","754.0","756.0","750.0","756.0","1,205,000","+2.0"
"2012/07/12","756.0","764.0","752.0","758.0","2,235,000","+2.0"
"2012/07/13","760.0","760.0","750.0","752.0","1,915,000","-6.0"
"2012/07/17","750.0","754.0","746.0","752.0","2,005,000","0.0"
"2012/07/18","752.0","758.0","750.0","752.0","3,026,000","0.0"
"2012/07/19","754.0","756.0","740.0","744.0","4,151,000","-8.0"
"2012/07/20","740.0","742.0","720.0","726.0","2,790,000","-18.0"
"2012/07/23","720.0","732.0","720.0","726.0","3,358,000","0.0"
"2012/07/24","728.0","736.0","726.0","730.0","3,949,000","+4.0"
"2012/07/25","728.0","740.0","726.0","736.0","3,791,000","+6.0"
"2012/07/26","738.0","740.0","728.0","736.0","2,097,000","0.0"
"2012/07/27","738.0","744.0","736.0","744.0","1,920,000","+8.0"
"2012/07/30","746.0","752.0","744.0","750.0","2,080,000","+6.0"
"2012/07/31","752.0","758.0","750.0","752.0","1,799,000","+2.0"
"2012/08/01","748.0","752.0","742.0","752.0","2,052,000","0.0"
"2012/08/02","754.0","758.0","750.0","750.0","1,476,000","-2.0"
"2012/08/03","750.0","752.0","740.0","742.0","2,089,000","-8.0"
"2012/08/06","746.0","750.0","742.0","744.0","1,044,000","+2.0"
"2012/08/07","746.0","752.0","744.0","752.0","1,303,000","+8.0"
"2012/08/08","754.0","758.0","752.0","756.0","1,877,000","+4.0"
"2012/08/09","758.0","760.0","754.0","760.0","1,890,000","+4.0"
"2012/08/10","762.0","764.0","754.0","756.0","1,523,000","-4.0"
"2012/08/13","756.0","758.0","754.0","754.0","244,000","-2.0"
"2012/08/14","758.0","774.0","756.0","772.0","2,719,000","+18.0"
"2012/08/15","774.0","780.0","768.0","772.0","1,702,000","0.0"
"2012/08/16","776.0","778.0","768.0","772.0","2,032,000","0.0"
"2012/08/17","774.0","778.0","768.0","776.0","1,731,000","+4.0"
"2012/08/20","774.0","780.0","774.0","776.0","1,608,000","0.0"
"2012/08/21","776.0","784.0","774.0","778.0","1,536,000","+2.0"
"2012/08/22","782.0","784.0","776.0","784.0","1,199,000","+6.0"
"2012/08/23","780.0","784.0","778.0","782.0","1,822,000","-2.0"
"2012/08/24","780.0","784.0","776.0","782.0","1,549,000","0.0"
"2012/08/27","782.0","782.0","776.0","776.0","2,138,000","-6.0"
"2012/08/28","778.0","780.0","770.0","774.0","1,742,000","-2.0"
"2012/08/29","778.0","780.0","776.0","778.0","1,081,000","+4.0"
"2012/08/30","778.0","780.0","774.0","778.0","1,168,000","0.0"
"2012/08/31","774.0","776.0","766.0","770.0","1,921,000","-8.0"
"2012/09/03","770.0","774.0","766.0","766.0","2,147,000","-4.0"
"2012/09/04","768.0","770.0","754.0","756.0","1,935,000","-10.0"
"2012/09/05","752.0","760.0","748.0","752.0","2,439,000","-4.0"
"2012/09/06","754.0","756.0","744.0","744.0","1,626,000","-8.0"
"2012/09/07","750.0","756.0","748.0","754.0","2,485,000","+10.0"
"2012/09/10","750.0","752.0","746.0","750.0","1,092,000","-4.0"
"2012/09/11","750.0","750.0","736.0","744.0","2,388,000","-6.0"
"2012/09/12","746.0","760.0","744.0","760.0","1,792,000","+16.0"
"2012/09/13","760.0","764.0","756.0","758.0","1,343,000","-2.0"
"2012/09/14","760.0","762.0","748.0","754.0","6,519,000","-4.0"
"2012/09/18","756.0","756.0","750.0","752.0","2,836,000","-2.0"
"2012/09/19","754.0","756.0","748.0","752.0","3,617,000","0.0"
"2012/09/20","754.0","758.0","748.0","758.0","3,536,000","+6.0"
"2012/09/21","762.0","774.0","760.0","770.0","3,752,000","+12.0"
"2012/09/24","774.0","776.0","764.0","770.0","3,877,000","0.0"
"2012/09/25","776.0","776.0","762.0","770.0","7,743,000","0.0"
"2012/09/26","754.0","762.0","754.0","762.0","2,938,000","-8.0"
"2012/09/27","756.0","770.0","756.0","766.0","2,090,000","+4.0"
"2012/09/28","766.0","766.0","744.0","746.0","3,362,000","-20.0"
"2012/10/01","740.0","746.0","732.0","740.0","3,200,000","-6.0"
"2012/10/02","746.0","750.0","740.0","744.0","2,167,000","+4.0"
"2012/10/03","740.0","744.0","732.0","742.0","2,350,000","-2.0"
"2012/10/04","746.0","746.0","736.0","742.0","1,950,000","0.0"
"2012/10/05","744.0","748.0","738.0","744.0","2,587,000","+2.0"
"2012/10/09","748.0","760.0","746.0","748.0","3,446,000","+4.0"
"2012/10/10","752.0","760.0","752.0","758.0","5,502,000","+10.0"
"2012/10/11","758.0","766.0","756.0","764.0","5,483,000","+6.0"
"2012/10/12","770.0","774.0","766.0","770.0","4,810,000","+6.0"
"2012/10/15","772.0","784.0","770.0","778.0","5,502,000","+8.0"
"2012/10/16","780.0","782.0","774.0","778.0","2,827,000","0.0"
"2012/10/17","782.0","784.0","778.0","784.0","2,622,000","+6.0"
"2012/10/18","784.0","786.0","780.0","784.0","2,514,000","0.0"
"2012/10/19","780.0","790.0","780.0","786.0","2,867,000","+2.0"
"2012/10/22","788.0","796.0","786.0","796.0","3,916,000","+10.0"
"2012/10/23","798.0","798.0","790.0","792.0","3,146,000","-4.0"
"2012/10/24","790.0","792.0","788.0","788.0","1,832,000","-4.0"
"2012/10/25","790.0","800.0","788.0","800.0","2,517,000","+12.0"
"2012/10/26","798.0","800.0","796.0","798.0","4,331,000","-2.0"
"2012/10/29","798.0","814.0","798.0","812.0","3,936,000","+14.0"
"2012/10/30","806.0","810.0","798.0","798.0","2,959,000","-14.0"
"2012/10/31","802.0","818.0","798.0","812.0","3,122,000","+14.0"
"2012/11/01","812.0","816.0","804.0","810.0","2,211,000","-2.0"
"2012/11/02","814.0","820.0","812.0","820.0","2,123,000","+10.0"
"2012/11/05","814.0","818.0","814.0","818.0","1,167,000","-2.0"
"2012/11/06","814.0","822.0","810.0","820.0","2,567,000","+2.0"
"2012/11/07","824.0","828.0","820.0","824.0","2,773,000","+4.0"
"2012/11/08","816.0","820.0","812.0","814.0","2,683,000","-10.0"
"2012/11/09","812.0","814.0","808.0","810.0","2,624,000","-4.0"
"2012/11/12","810.0","810.0","808.0","808.0","1,448,000","-2.0"
"2012/11/13","806.0","808.0","800.0","802.0","1,480,000","-6.0"
"2012/11/14","802.0","808.0","800.0","804.0","1,392,000","+2.0"
"2012/11/15","810.0","818.0","808.0","816.0","3,049,000","+12.0"
"2012/11/16","818.0","824.0","810.0","814.0","3,311,000","-2.0"
"2012/11/19","820.0","828.0","818.0","828.0","2,154,000","+14.0"
"2012/11/20","828.0","828.0","822.0","824.0","2,308,000","-4.0"
"2012/11/21","826.0","836.0","826.0","830.0","2,312,000","+6.0"
"2012/11/22","832.0","836.0","830.0","834.0","1,997,000","+4.0"
"2012/11/26","838.0","858.0","834.0","852.0","3,562,000","+18.0"
"2012/11/27","852.0","858.0","850.0","856.0","2,507,000","+4.0"
"2012/11/28","850.0","854.0","844.0","844.0","1,340,000","-12.0"
"2012/11/29","846.0","854.0","842.0","854.0","1,299,000","+10.0"
"2012/11/30","856.0","856.0","846.0","846.0","2,457,000","-8.0"
"2012/12/03","850.0","852.0","842.0","852.0","1,439,000","+6.0"
"2012/12/04","850.0","856.0","848.0","856.0","1,745,000","+4.0"
"2012/12/05","856.0","858.0","850.0","854.0","1,606,000","-2.0"
"2012/12/06","858.0","858.0","854.0","858.0","1,385,000","+4.0"
"2012/12/07","854.0","856.0","848.0","850.0","1,746,000","-8.0"
"2012/12/10","850.0","850.0","842.0","848.0","1,340,000","-2.0"
"2012/12/11","850.0","852.0","846.0","848.0","1,004,000","0.0"
"2012/12/12","854.0","858.0","850.0","856.0","1,686,000","+8.0"
"2012/12/13","860.0","864.0","852.0","856.0","2,570,000","0.0"
"2012/12/14","860.0","870.0","858.0","864.0","5,229,000","+8.0"
"2012/12/17","870.0","876.0","866.0","868.0","2,025,000","+4.0"
"2012/12/18","868.0","874.0","868.0","868.0","1,735,000","0.0"
"2012/12/19","874.0","926.0","872.0","920.0","6,217,000","+52.0"
"2012/12/20","920.0","946.0","916.0","938.0","5,822,000","+18.0"
"2012/12/21","940.0","962.0","936.0","940.0","5,564,000","+2.0"
"2012/12/25","952.0","962.0","946.0","956.0","4,158,000","+16.0"
"2012/12/26","958.0","966.0","948.0","966.0","3,229,000","+10.0"
"2012/12/27","972.0","994.0","970.0","986.0","3,992,000","+20.0"
"2012/12/28","984.0","986.0","964.0","972.0","2,868,000","-14.0"
