"日付","始値","高値","安値","終値","出来高","前日比"
"2017/01/04","3,050.0","3,170.0","2,990.0","3,045.0","603,400","-35.0"
"2017/01/05","3,125.0","3,330.0","3,100.0","3,205.0","1,155,700","+160.0"
"2017/01/06","3,130.0","3,155.0","2,950.0","2,985.0","734,700","-220.0"
"2017/01/10","2,925.0","3,010.0","2,860.0","2,935.0","400,400","-50.0"
"2017/01/11","2,960.0","3,075.0","2,855.0","2,910.0","413,900","-25.0"
"2017/01/12","2,905.0","2,970.0","2,825.0","2,860.0","306,900","-50.0"
"2017/01/13","2,840.0","3,025.0","2,790.0","3,000.0","460,700","+140.0"
"2017/01/16","2,950.0","2,970.0","2,800.0","2,810.0","318,800","-190.0"
"2017/01/17","2,780.0","2,835.0","2,705.0","2,725.0","226,500","-85.0"
"2017/01/18","2,700.0","2,765.0","2,675.0","2,750.0","209,900","+25.0"
"2017/01/19","2,795.0","2,800.0","2,680.0","2,720.0","137,000","-30.0"
"2017/01/20","2,695.0","2,765.0","2,675.0","2,710.0","142,500","-10.0"
"2017/01/23","2,665.0","2,710.0","2,600.0","2,655.0","174,500","-55.0"
"2017/01/24","2,655.0","2,725.0","2,640.0","2,700.0","164,000","+45.0"
"2017/01/25","2,715.0","2,850.0","2,685.0","2,790.0","266,300","+90.0"
"2017/01/26","2,805.0","2,920.0","2,760.0","2,855.0","260,000","+65.0"
"2017/01/27","2,905.0","2,910.0","2,705.0","2,705.0","263,300","-150.0"
"2017/01/30","2,695.0","2,725.0","2,645.0","2,680.0","115,200","-25.0"
"2017/01/31","2,645.0","2,725.0","2,620.0","2,660.0","128,200","-20.0"
"2017/02/01","2,665.0","2,700.0","2,515.0","2,585.0","183,400","-75.0"
"2017/02/02","2,590.0","2,650.0","2,525.0","2,540.0","129,400","-45.0"
"2017/02/03","2,565.0","2,600.0","2,490.0","2,565.0","144,700","+25.0"
"2017/02/06","2,555.0","2,640.0","2,535.0","2,600.0","113,800","+35.0"
"2017/02/07","2,580.0","2,670.0","2,580.0","2,585.0","88,800","-15.0"
"2017/02/08","2,600.0","2,605.0","2,510.0","2,595.0","64,400","+10.0"
"2017/02/09","2,615.0","3,095.0","2,590.0","2,950.0","2,162,100","+355.0"
"2017/02/10","3,045.0","3,045.0","2,750.0","2,770.0","723,900","-180.0"
"2017/02/13","2,720.0","2,930.0","2,700.0","2,740.0","528,600","-30.0"
"2017/02/14","2,540.0","2,590.0","2,430.0","2,435.0","646,900","-305.0"
