"日付","始値","高値","安値","終値","出来高","前日比"
"2018/08/07","2,829.0","2,868.0","2,792.0","2,859.0","109,200","+67.0"
"2018/08/08","2,852.0","2,938.0","2,852.0","2,927.0","166,900","+68.0"
"2018/08/09","2,933.0","2,940.0","2,869.0","2,925.0","83,400","-2.0"
"2018/08/10","2,950.0","2,984.0","2,790.0","2,790.0","194,400","-135.0"
"2018/08/13","2,770.0","2,800.0","2,558.0","2,618.0","154,600","-172.0"
"2018/08/14","2,680.0","2,695.0","2,490.0","2,510.0","177,800","-108.0"
"2018/08/15","2,550.0","2,553.0","2,518.0","2,540.0","85,300","+30.0"
"2018/08/16","2,549.0","2,610.0","2,512.0","2,595.0","149,300","+55.0"
"2018/08/17","2,625.0","2,701.0","2,596.0","2,651.0","81,000","+56.0"
"2018/08/20","2,690.0","2,736.0","2,661.0","2,665.0","48,100","+14.0"
"2018/08/21","2,725.0","2,793.0","2,620.0","2,623.0","164,500","-42.0"
"2018/08/22","2,662.0","2,722.0","2,630.0","2,688.0","118,600","+65.0"
"2018/08/23","2,718.0","2,848.0","2,695.0","2,793.0","164,600","+105.0"
"2018/08/24","2,828.0","2,865.0","2,707.0","2,710.0","167,000","-83.0"
"2018/08/27","2,688.0","2,725.0","2,628.0","2,685.0","175,800","-25.0"
"2018/08/28","2,694.0","2,721.0","2,652.0","2,675.0","63,900","-10.0"
"2018/08/29","2,698.0","2,721.0","2,630.0","2,641.0","106,600","-34.0"
"2018/08/30","2,640.0","2,663.0","2,595.0","2,612.0","163,700","-29.0"
"2018/08/31","2,660.0","2,980.0","2,622.0","2,900.0","921,600","+288.0"
"2018/09/03","2,861.0","2,880.0","2,692.0","2,701.0","263,000","-199.0"
"2018/09/04","2,687.0","2,760.0","2,630.0","2,740.0","197,800","+39.0"
"2018/09/05","2,740.0","2,838.0","2,730.0","2,762.0","143,200","+22.0"
"2018/09/06","2,760.0","2,819.0","2,706.0","2,718.0","79,200","-44.0"
"2018/09/07","2,726.0","2,779.0","2,711.0","2,775.0","54,300","+57.0"
"2018/09/10","2,805.0","2,925.0","2,774.0","2,886.0","161,700","+111.0"
"2018/09/11","2,893.0","2,986.0","2,862.0","2,915.0","151,400","+29.0"
"2018/09/12","2,910.0","2,939.0","2,800.0","2,867.0","97,200","-48.0"
"2018/09/13","2,867.0","2,879.0","2,729.0","2,753.0","198,800","-114.0"
"2018/09/14","2,803.0","2,867.0","2,724.0","2,746.0","303,500","-7.0"
"2018/09/18","2,646.0","3,030.0","2,646.0","3,030.0","501,800","+284.0"
"2018/09/19","2,968.0","3,555.0","2,968.0","3,395.0","975,000","+365.0"
"2018/09/20","3,395.0","3,675.0","3,265.0","3,310.0","406,000","-85.0"
"2018/09/21","3,355.0","3,390.0","3,210.0","3,305.0","185,800","-5.0"
"2018/09/25","3,420.0","3,745.0","3,410.0","3,695.0","487,600","+390.0"
"2018/09/26","3,795.0","3,930.0","3,630.0","3,715.0","464,100","+20.0"
"2018/09/27","3,785.0","3,810.0","3,515.0","3,550.0","174,600","-165.0"
"2018/09/28","3,665.0","3,690.0","3,470.0","3,615.0","126,100","+65.0"
"2018/10/01","3,545.0","3,590.0","3,415.0","3,535.0","176,000","-80.0"
"2018/10/02","3,510.0","3,555.0","3,220.0","3,290.0","260,900","-245.0"
"2018/10/03","3,345.0","3,520.0","3,305.0","3,520.0","259,800","+230.0"
"2018/10/04","3,600.0","3,600.0","3,335.0","3,370.0","163,500","-150.0"
"2018/10/05","3,325.0","3,440.0","3,190.0","3,210.0","183,600","-160.0"
"2018/10/09","3,155.0","3,300.0","3,130.0","3,270.0","109,000","+60.0"
"2018/10/10","3,320.0","3,570.0","3,300.0","3,470.0","257,600","+200.0"
"2018/10/11","3,165.0","3,395.0","3,160.0","3,345.0","352,100","-125.0"
"2018/10/12","3,270.0","3,330.0","3,140.0","3,300.0","241,700","-45.0"
"2018/10/15","3,270.0","3,275.0","3,125.0","3,135.0","162,800","-165.0"
"2018/10/16","3,170.0","3,195.0","3,010.0","3,125.0","125,300","-10.0"
"2018/10/17","3,265.0","3,270.0","3,180.0","3,270.0","101,700","+145.0"
"2018/10/18","3,270.0","3,395.0","3,105.0","3,115.0","185,800","-155.0"
"2018/10/19","3,095.0","3,220.0","3,050.0","3,185.0","73,500","+70.0"
"2018/10/22","3,120.0","3,225.0","3,100.0","3,215.0","49,600","+30.0"
"2018/10/23","3,270.0","3,460.0","3,245.0","3,400.0","276,300","+185.0"
"2018/10/24","3,475.0","3,580.0","3,370.0","3,485.0","180,900","+85.0"
"2018/10/25","3,300.0","3,375.0","3,230.0","3,275.0","199,100","-210.0"
"2018/10/26","3,280.0","3,300.0","2,754.0","2,975.0","416,900","-300.0"
"2018/10/29","2,900.0","2,900.0","2,475.0","2,475.0","431,700","-500.0"
"2018/10/30","2,437.0","2,730.0","2,333.0","2,656.0","486,600","+181.0"
"2018/10/31","2,656.0","2,836.0","2,653.0","2,826.0","164,700","+170.0"
"2018/11/01","2,740.0","2,860.0","2,658.0","2,712.0","199,900","-114.0"
"2018/11/02","2,750.0","2,825.0","2,626.0","2,775.0","187,500","+63.0"
"2018/11/05","2,800.0","3,050.0","2,800.0","3,010.0","213,600","+235.0"
"2018/11/06","2,980.0","2,980.0","2,851.0","2,873.0","151,400","-137.0"
"2018/11/07","2,874.0","3,010.0","2,853.0","2,912.0","148,400","+39.0"
"2018/11/08","3,000.0","3,080.0","2,931.0","2,968.0","86,900","+56.0"
"2018/11/09","3,000.0","3,130.0","2,899.0","2,961.0","184,000","-7.0"
"2018/11/12","2,930.0","2,976.0","2,782.0","2,800.0","129,100","-161.0"
"2018/11/13","2,700.0","2,849.0","2,595.0","2,803.0","246,300","+3.0"
"2018/11/14","2,804.0","3,120.0","2,804.0","3,055.0","314,400","+252.0"
"2018/11/15","3,015.0","3,385.0","3,005.0","3,180.0","351,400","+125.0"
"2018/11/16","3,040.0","3,215.0","3,010.0","3,200.0","283,800","+20.0"
"2018/11/19","3,130.0","3,320.0","3,130.0","3,240.0","181,500","+40.0"
"2018/11/20","3,180.0","3,210.0","3,035.0","3,105.0","107,600","-135.0"
"2018/11/21","3,035.0","3,205.0","3,025.0","3,110.0","104,900","+5.0"
"2018/11/22","3,125.0","3,240.0","3,080.0","3,125.0","80,400","+15.0"
"2018/11/26","3,105.0","3,215.0","3,100.0","3,170.0","69,900","+45.0"
"2018/11/27","3,220.0","3,225.0","3,060.0","3,115.0","113,000","-55.0"
"2018/11/28","3,115.0","3,160.0","3,065.0","3,095.0","73,100","-20.0"
"2018/11/29","3,100.0","3,180.0","3,055.0","3,100.0","126,600","+5.0"
"2018/11/30","3,080.0","3,210.0","3,040.0","3,140.0","461,000","+40.0"
"2018/12/03","3,180.0","3,430.0","3,170.0","3,395.0","194,300","+255.0"
"2018/12/04","3,425.0","3,540.0","3,350.0","3,380.0","197,700","-15.0"
"2018/12/05","3,275.0","3,350.0","3,225.0","3,330.0","116,200","-50.0"
"2018/12/06","3,330.0","3,330.0","3,015.0","3,140.0","142,700","-190.0"
"2018/12/07","3,200.0","3,210.0","3,030.0","3,045.0","147,200","-95.0"
"2018/12/10","2,998.0","3,100.0","2,959.0","3,000.0","125,900","-45.0"
"2018/12/11","3,030.0","3,145.0","2,915.0","2,942.0","173,700","-58.0"
"2018/12/12","2,951.0","3,065.0","2,946.0","3,000.0","139,300","+58.0"
"2018/12/13","3,045.0","3,065.0","2,950.0","2,975.0","126,100","-25.0"
"2018/12/14","3,235.0","3,245.0","2,835.0","2,864.0","486,700","-111.0"
"2018/12/17","2,774.0","2,820.0","2,695.0","2,744.0","269,200","-120.0"
"2018/12/18","2,634.0","2,694.0","2,492.0","2,543.0","312,000","-201.0"
"2018/12/19","2,573.0","2,610.0","2,443.0","2,574.0","142,700","+31.0"
"2018/12/20","2,517.0","2,545.0","2,376.0","2,428.0","182,300","-146.0"
"2018/12/21","2,428.0","2,451.0","2,180.0","2,325.0","258,300","-103.0"
"2018/12/25","2,096.0","2,329.0","2,095.0","2,300.0","321,100","-25.0"
"2018/12/26","2,381.0","2,480.0","2,237.0","2,314.0","202,600","+14.0"
"2018/12/27","2,414.0","2,441.0","2,350.0","2,402.0","148,800","+88.0"
"2018/12/28","2,380.0","2,424.0","2,334.0","2,392.0","105,800","-10.0"
