"日付","始値","高値","安値","終値","前日比"
"2018/04/05","21,541.18","21,737.66","21,462.10","21,645.42","+325.87"
"2018/04/06","21,633.73","21,742.84","21,550.42","21,567.52","-77.90"
"2018/04/09","21,534.33","21,737.09","21,517.77","21,678.26","+110.74"
"2018/04/10","21,599.67","21,933.99","21,542.37","21,794.32","+116.06"
"2018/04/11","21,819.09","21,837.36","21,687.10","21,687.10","-107.22"
"2018/04/12","21,657.87","21,719.43","21,591.39","21,660.28","-26.82"
"2018/04/13","21,801.41","21,917.35","21,746.69","21,778.74","+118.46"
"2018/04/16","21,843.55","21,879.69","21,775.61","21,835.53","+56.79"
"2018/04/17","21,801.83","21,889.89","21,772.42","21,847.59","+12.06"
"2018/04/18","21,929.01","22,194.11","21,914.96","22,158.20","+310.61"
"2018/04/19","22,231.86","22,360.65","22,176.86","22,191.18","+32.98"
"2018/04/20","22,148.22","22,261.35","22,076.63","22,162.24","-28.94"
"2018/04/23","22,157.88","22,204.86","22,065.52","22,088.04","-74.20"
"2018/04/24","22,228.82","22,304.69","22,149.59","22,278.12","+190.08"
"2018/04/25","22,118.62","22,228.78","22,080.76","22,215.32","-62.80"
"2018/04/26","22,278.77","22,381.66","22,265.20","22,319.61","+104.29"
"2018/04/27","22,466.66","22,495.56","22,357.53","22,467.87","+148.26"
"2018/05/01","22,453.42","22,519.45","22,411.43","22,508.03","+40.16"
"2018/05/02","22,568.19","22,568.19","22,426.55","22,472.78","-35.25"
"2018/05/07","22,513.22","22,513.48","22,350.91","22,467.16","-5.62"
"2018/05/08","22,440.65","22,566.68","22,423.23","22,508.69","+41.53"
"2018/05/09","22,463.01","22,478.64","22,364.75","22,408.88","-99.81"
"2018/05/10","22,482.51","22,530.64","22,418.75","22,497.18","+88.30"
"2018/05/11","22,573.95","22,769.16","22,545.47","22,758.48","+261.30"
"2018/05/14","22,705.30","22,894.76","22,683.64","22,865.86","+107.38"
"2018/05/15","22,889.47","22,912.06","22,805.72","22,818.02","-47.84"
"2018/05/16","22,730.12","22,796.14","22,695.84","22,717.23","-100.79"
"2018/05/17","22,820.62","22,887.03","22,799.16","22,838.37","+121.14"
"2018/05/18","22,907.20","22,954.19","22,867.30","22,930.36","+91.99"
"2018/05/21","22,937.58","23,050.39","22,935.31","23,002.37","+72.01"
"2018/05/22","23,025.95","23,031.67","22,952.87","22,960.34","-42.03"
"2018/05/23","22,868.79","22,949.73","22,649.85","22,689.74","-270.60"
"2018/05/24","22,621.29","22,644.69","22,366.60","22,437.01","-252.73"
"2018/05/25","22,380.22","22,509.36","22,318.15","22,450.79","+13.78"
"2018/05/28","22,488.95","22,547.67","22,410.91","22,481.09","+30.30"
"2018/05/29","22,431.95","22,439.10","22,240.39","22,358.43","-122.66"
"2018/05/30","22,051.97","22,079.23","21,931.65","22,018.52","-339.91"
"2018/05/31","22,163.40","22,254.42","22,098.00","22,201.82","+183.30"
"2018/06/01","22,126.25","22,316.91","22,098.04","22,171.35","-30.47"
"2018/06/04","22,365.09","22,515.72","22,355.83","22,475.94","+304.59"
"2018/06/05","22,552.17","22,602.13","22,470.04","22,539.54","+63.60"
"2018/06/06","22,520.31","22,662.82","22,498.59","22,625.73","+86.19"
"2018/06/07","22,748.72","22,856.37","22,732.18","22,823.26","+197.53"
"2018/06/08","22,799.38","22,879.00","22,694.50","22,694.50","-128.76"
"2018/06/11","22,686.95","22,856.08","22,667.30","22,804.04","+109.54"
"2018/06/12","22,977.22","23,011.57","22,797.73","22,878.35","+74.31"
"2018/06/13","22,896.17","22,993.26","22,895.31","22,966.38","+88.03"
"2018/06/14","22,842.96","22,898.39","22,738.61","22,738.61","-227.77"
"2018/06/15","22,883.24","22,885.84","22,770.38","22,851.75","+113.14"
"2018/06/18","22,806.57","22,806.89","22,601.13","22,680.33","-171.42"
"2018/06/19","22,565.92","22,618.52","22,278.48","22,278.48","-401.85"
"2018/06/20","22,338.53","22,581.40","22,167.16","22,555.43","+276.95"
"2018/06/21","22,523.28","22,782.01","22,491.08","22,693.04","+137.61"
"2018/06/22","22,456.45","22,535.65","22,414.18","22,516.83","-176.21"
"2018/06/25","22,543.56","22,556.55","22,312.79","22,338.15","-178.68"
"2018/06/26","22,160.33","22,368.78","22,104.12","22,342.00","+3.85"
"2018/06/27","22,320.88","22,356.54","22,205.34","22,271.77","-70.23"
"2018/06/28","22,195.19","22,299.39","22,038.40","22,270.39","-1.38"
"2018/06/29","22,314.47","22,332.82","22,145.48","22,304.51","+34.12"
"2018/07/02","22,233.80","22,312.25","21,784.48","21,811.93","-492.58"
"2018/07/03","21,889.06","21,927.81","21,574.56","21,785.54","-26.39"
"2018/07/04","21,679.00","21,784.00","21,604.18","21,717.04","-68.50"
"2018/07/05","21,697.44","21,751.50","21,462.95","21,546.99","-170.05"
"2018/07/06","21,647.66","21,866.16","21,642.96","21,788.14","+241.15"
"2018/07/09","21,838.53","22,105.95","21,825.76","22,052.18","+264.04"
"2018/07/10","22,215.34","22,321.60","22,196.89","22,196.89","+144.71"
"2018/07/11","22,002.14","22,044.62","21,744.25","21,932.21","-264.68"
"2018/07/12","22,036.87","22,233.52","22,019.19","22,187.96","+255.75"
"2018/07/13","22,397.62","22,692.86","22,316.52","22,597.35","+409.39"
"2018/07/17","22,605.73","22,832.22","22,575.42","22,697.36","+100.01"
"2018/07/18","22,917.52","22,949.32","22,794.19","22,794.19","+96.83"
"2018/07/19","22,871.62","22,926.47","22,761.87","22,764.68","-29.51"
"2018/07/20","22,734.56","22,869.98","22,541.35","22,697.88","-66.80"
"2018/07/23","22,480.33","22,507.17","22,341.87","22,396.99","-300.89"
"2018/07/24","22,555.05","22,555.05","22,416.23","22,510.48","+113.49"
"2018/07/25","22,594.28","22,645.66","22,547.14","22,614.25","+103.77"
"2018/07/26","22,711.59","22,717.15","22,549.77","22,586.87","-27.38"
"2018/07/27","22,646.48","22,712.75","22,593.20","22,712.75","+125.88"
"2018/07/30","22,613.30","22,631.32","22,518.94","22,544.84","-167.91"
"2018/07/31","22,472.12","22,678.06","22,352.21","22,553.72","+8.88"
"2018/08/01","22,642.18","22,775.47","22,615.98","22,746.70","+192.98"
"2018/08/02","22,676.73","22,754.73","22,464.81","22,512.53","-234.17"
"2018/08/03","22,585.54","22,613.50","22,490.57","22,525.18","+12.65"
"2018/08/06","22,536.05","22,635.68","22,486.74","22,507.32","-17.86"
"2018/08/07","22,514.31","22,666.68","22,499.05","22,662.74","+155.42"
"2018/08/08","22,666.56","22,800.61","22,610.29","22,644.31","-18.43"
"2018/08/09","22,591.54","22,648.88","22,497.99","22,598.39","-45.92"
"2018/08/10","22,606.91","22,608.86","22,272.69","22,298.08","-300.31"
"2018/08/13","22,117.57","22,124.60","21,851.32","21,857.43","-440.65"
"2018/08/14","22,053.07","22,356.08","22,047.19","22,356.08","+498.65"
"2018/08/15","22,368.12","22,380.28","22,110.29","22,204.22","-151.86"
"2018/08/16","21,980.82","22,240.42","21,871.70","22,192.04","-12.18"
"2018/08/17","22,313.19","22,340.95","22,244.10","22,270.38","+78.34"
"2018/08/20","22,267.07","22,288.31","22,150.75","22,199.00","-71.38"
"2018/08/21","22,110.54","22,306.83","22,053.14","22,219.73","+20.73"
"2018/08/22","22,270.04","22,390.20","22,162.81","22,362.55","+142.82"
"2018/08/23","22,420.67","22,463.03","22,377.88","22,410.82","+48.27"
"2018/08/24","22,484.01","22,602.24","22,452.42","22,601.77","+190.95"
"2018/08/27","22,693.69","22,838.06","22,682.39","22,799.64","+197.87"
"2018/08/28","22,967.74","23,006.77","22,813.47","22,813.47","+13.83"
"2018/08/29","22,820.86","22,968.18","22,819.97","22,848.22","+34.75"
"2018/08/30","23,020.18","23,032.17","22,832.83","22,869.50","+21.28"
"2018/08/31","22,733.25","22,890.61","22,678.03","22,865.15","-4.35"
"2018/09/03","22,819.17","22,820.48","22,684.43","22,707.38","-157.77"
"2018/09/04","22,740.05","22,753.18","22,612.15","22,696.90","-10.48"
"2018/09/05","22,663.80","22,692.25","22,570.52","22,580.83","-116.07"
"2018/09/06","22,458.97","22,535.34","22,416.63","22,487.94","-92.89"
"2018/09/07","22,351.84","22,372.89","22,172.90","22,307.06","-180.88"
"2018/09/10","22,253.65","22,396.88","22,249.61","22,373.09","+66.03"
"2018/09/11","22,469.78","22,667.85","22,457.10","22,664.69","+291.60"
"2018/09/12","22,702.71","22,709.37","22,522.17","22,604.61","-60.08"
"2018/09/13","22,657.95","22,858.41","22,643.88","22,821.32","+216.71"
"2018/09/14","23,035.78","23,105.28","22,965.48","23,094.67","+273.35"
"2018/09/18","23,042.19","23,481.53","23,039.26","23,420.54","+325.87"
"2018/09/19","23,754.96","23,842.05","23,672.52","23,672.52","+251.98"
"2018/09/20","23,752.79","23,781.75","23,582.15","23,674.93","+2.41"
"2018/09/21","23,848.63","23,971.41","23,764.05","23,869.93","+195.00"
"2018/09/25","23,881.85","23,950.98","23,808.95","23,940.26","+70.33"
"2018/09/26","23,846.60","24,033.79","23,833.92","24,033.79","+93.53"
"2018/09/27","23,946.43","24,089.32","23,778.04","23,796.74","-237.05"
"2018/09/28","24,080.01","24,286.10","24,021.27","24,120.04","+323.30"
"2018/10/01","24,173.37","24,306.54","24,123.50","24,245.76","+125.72"
"2018/10/02","24,376.17","24,448.07","24,217.26","24,270.62","+24.86"
"2018/10/03","24,219.19","24,260.63","24,030.59","24,110.96","-159.66"
"2018/10/04","24,242.06","24,247.82","23,923.26","23,975.62","-135.34"
"2018/10/05","23,781.76","23,928.62","23,730.19","23,783.72","-191.90"
"2018/10/09","23,550.47","23,587.05","23,442.46","23,469.39","-314.33"
"2018/10/10","23,538.92","23,589.38","23,373.54","23,506.04","+36.65"
"2018/10/11","23,043.37","23,051.19","22,459.02","22,590.86","-915.18"
"2018/10/12","22,323.43","22,711.13","22,323.43","22,694.66","+103.80"
"2018/10/15","22,501.33","22,520.59","22,261.92","22,271.30","-423.36"
"2018/10/16","22,298.20","22,549.24","22,269.53","22,549.24","+277.94"
"2018/10/17","22,806.59","22,959.41","22,765.58","22,841.12","+291.88"
"2018/10/18","22,871.28","22,873.13","22,637.29","22,658.16","-182.96"
"2018/10/19","22,342.00","22,551.67","22,212.57","22,532.08","-126.08"
"2018/10/22","22,374.21","22,672.25","22,271.59","22,614.82","+82.74"
"2018/10/23","22,404.14","22,410.15","21,993.07","22,010.78","-604.04"
"2018/10/24","22,167.76","22,207.09","21,911.42","22,091.18","+80.40"
"2018/10/25","21,676.83","21,703.21","21,204.40","21,268.73","-822.45"
"2018/10/26","21,440.84","21,476.66","20,971.93","21,184.60","-84.13"
"2018/10/29","21,323.61","21,465.99","21,109.97","21,149.80","-34.80"
"2018/10/30","21,049.52","21,568.40","21,035.88","21,457.29","+307.49"
"2018/10/31","21,569.56","21,920.46","21,530.39","21,920.46","+463.17"
"2018/11/01","21,906.41","21,906.41","21,628.45","21,687.65","-232.81"
"2018/11/02","21,761.58","22,308.42","21,751.33","22,243.66","+556.01"
"2018/11/05","22,002.47","22,051.65","21,865.98","21,898.99","-344.67"
"2018/11/06","22,018.87","22,160.83","21,994.28","22,147.75","+248.76"
"2018/11/07","22,189.74","22,444.65","21,996.94","22,085.80","-61.95"
"2018/11/08","22,446.01","22,583.43","22,421.00","22,486.92","+401.12"
"2018/11/09","22,471.31","22,494.58","22,226.01","22,250.25","-236.67"
"2018/11/12","22,121.70","22,324.01","22,046.29","22,269.88","+19.63"
"2018/11/13","21,885.24","21,892.29","21,484.65","21,810.52","-459.36"
"2018/11/14","21,851.13","21,990.41","21,764.88","21,846.48","+35.96"
"2018/11/15","21,670.35","21,818.73","21,613.53","21,803.62","-42.86"
"2018/11/16","21,804.90","21,873.74","21,663.99","21,680.34","-123.28"
"2018/11/19","21,679.03","21,852.92","21,665.29","21,821.16","+140.82"
"2018/11/20","21,582.69","21,687.12","21,526.95","21,583.12","-238.04"
"2018/11/21","21,286.81","21,555.61","21,243.38","21,507.54","-75.58"
"2018/11/22","21,582.47","21,684.64","21,484.98","21,646.55","+139.01"
"2018/11/26","21,647.69","21,838.10","21,622.60","21,812.00","+165.45"
"2018/11/27","21,967.98","22,006.83","21,816.05","21,952.40","+140.40"
"2018/11/28","22,036.72","22,216.98","22,032.72","22,177.02","+224.62"
"2018/11/29","22,360.98","22,437.95","22,241.17","22,262.60","+85.58"
"2018/11/30","22,274.97","22,362.20","22,231.96","22,351.06","+88.46"
"2018/12/03","22,629.39","22,698.79","22,550.29","22,574.76","+223.70"
"2018/12/04","22,533.97","22,576.62","22,033.41","22,036.05","-538.71"
"2018/12/05","21,755.17","21,979.18","21,708.82","21,919.33","-116.72"
"2018/12/06","21,766.50","21,805.02","21,307.72","21,501.62","-417.71"
"2018/12/07","21,643.75","21,734.94","21,506.45","21,678.68","+177.06"
"2018/12/10","21,319.47","21,365.78","21,169.96","21,219.50","-459.18"
"2018/12/11","21,273.04","21,279.02","21,062.31","21,148.02","-71.48"
"2018/12/12","21,348.40","21,631.47","21,320.72","21,602.75","+454.73"
"2018/12/13","21,755.13","21,871.34","21,675.66","21,816.19","+213.44"
"2018/12/14","21,638.96","21,751.31","21,353.94","21,374.83","-441.36"
"2018/12/17","21,391.73","21,563.27","21,363.67","21,506.88","+132.05"
"2018/12/18","21,275.51","21,330.36","21,101.44","21,115.45","-391.43"
"2018/12/19","21,107.17","21,168.62","20,880.73","20,987.92","-127.53"
"2018/12/20","20,779.93","20,841.34","20,282.93","20,392.58","-595.34"
"2018/12/21","20,310.50","20,334.73","20,006.67","20,166.19","-226.39"
"2018/12/25","19,785.43","19,785.43","19,117.96","19,155.74","-1,010.45"
"2018/12/26","19,302.59","19,530.35","18,948.58","19,327.06","+171.32"
"2018/12/27","19,706.19","20,211.57","19,701.76","20,077.62","+750.56"
"2018/12/28","19,957.88","20,084.38","19,900.04","20,014.77","-62.85"
