"日付","始値","高値","安値","終値","前日比"
"2016/04/28","17,438.99","17,572.27","16,652.74","16,666.05","-624.44"
"2016/05/02","16,357.10","16,357.10","15,975.47","16,147.38","-518.67"
"2016/05/06","16,212.67","16,271.61","15,989.35","16,106.72","-40.66"
"2016/05/09","16,226.57","16,292.86","16,159.31","16,216.03","+109.31"
"2016/05/10","16,307.50","16,587.63","16,229.15","16,565.19","+349.16"
"2016/05/11","16,736.72","16,814.64","16,536.61","16,579.01","+13.82"
"2016/05/12","16,459.69","16,658.07","16,374.59","16,646.34","+67.33"
"2016/05/13","16,804.17","16,804.17","16,400.87","16,412.21","-234.13"
"2016/05/16","16,391.92","16,632.62","16,391.92","16,466.40","+54.19"
"2016/05/17","16,618.95","16,655.89","16,509.31","16,652.80","+186.40"
"2016/05/18","16,611.40","16,795.47","16,513.17","16,644.69","-8.11"
"2016/05/19","16,807.46","16,841.04","16,590.16","16,646.66","+1.97"
"2016/05/20","16,594.99","16,770.87","16,548.34","16,736.35","+89.69"
"2016/05/23","16,671.28","16,691.50","16,417.84","16,654.60","-81.75"
"2016/05/24","16,605.04","16,605.04","16,471.37","16,498.76","-155.84"
"2016/05/25","16,764.35","16,806.03","16,731.12","16,757.35","+258.59"
"2016/05/26","16,927.69","16,957.56","16,743.17","16,772.46","+15.11"
"2016/05/27","16,830.50","16,901.09","16,792.73","16,834.84","+62.38"
"2016/05/30","16,973.72","17,068.02","16,910.19","17,068.02","+233.18"
"2016/05/31","17,029.46","17,251.36","16,988.64","17,234.98","+166.96"
"2016/06/01","17,097.22","17,145.95","16,908.92","16,955.73","-279.25"
"2016/06/02","16,817.26","16,819.85","16,525.47","16,562.55","-393.18"
"2016/06/03","16,599.51","16,716.14","16,554.60","16,642.23","+79.68"
"2016/06/06","16,373.32","16,581.30","16,322.64","16,580.03","-62.20"
"2016/06/07","16,651.05","16,701.01","16,536.23","16,675.45","+95.42"
"2016/06/08","16,722.49","16,830.92","16,581.71","16,830.92","+155.47"
"2016/06/09","16,742.03","16,785.83","16,587.77","16,668.41","-162.51"
"2016/06/10","16,637.51","16,643.36","16,496.11","16,601.36","-67.05"
"2016/06/13","16,319.11","16,335.38","16,019.18","16,019.18","-582.18"
"2016/06/14","16,001.19","16,082.50","15,762.09","15,859.00","-160.18"
"2016/06/15","15,799.07","15,997.30","15,752.01","15,919.58","+60.58"
"2016/06/16","15,871.22","15,913.08","15,395.98","15,434.14","-485.44"
"2016/06/17","15,631.79","15,774.87","15,582.94","15,599.66","+165.52"
"2016/06/20","15,839.06","16,035.44","15,835.86","15,965.30","+365.64"
"2016/06/21","15,875.81","16,202.30","15,770.96","16,169.11","+203.81"
"2016/06/22","16,095.81","16,160.99","15,980.65","16,065.72","-103.39"
"2016/06/23","16,098.61","16,263.87","16,057.86","16,238.35","+172.63"
"2016/06/24","16,333.87","16,389.17","14,864.01","14,952.02","-1,286.33"
"2016/06/27","15,153.08","15,323.95","15,061.66","15,309.21","+357.19"
"2016/06/28","15,094.71","15,443.82","14,987.79","15,323.14","+13.93"
"2016/06/29","15,523.35","15,626.66","15,398.31","15,566.83","+243.69"
"2016/06/30","15,752.71","15,781.69","15,575.92","15,575.92","+9.09"
"2016/07/01","15,698.02","15,765.00","15,635.57","15,682.48","+106.56"
"2016/07/04","15,554.04","15,805.31","15,553.92","15,775.80","+93.32"
"2016/07/05","15,682.16","15,702.04","15,602.73","15,669.33","-106.47"
"2016/07/06","15,434.46","15,434.46","15,167.98","15,378.99","-290.34"
"2016/07/07","15,346.81","15,418.90","15,241.91","15,276.24","-102.75"
"2016/07/08","15,326.84","15,399.70","15,106.52","15,106.98","-169.26"
"2016/07/11","15,375.94","15,816.67","15,375.94","15,708.82","+601.84"
"2016/07/12","15,961.30","16,237.62","15,956.91","16,095.65","+386.83"
"2016/07/13","16,343.00","16,444.25","16,196.44","16,231.43","+135.78"
"2016/07/14","16,242.20","16,398.73","16,229.26","16,385.89","+154.46"
"2016/07/15","16,396.12","16,607.32","16,396.12","16,497.85","+111.96"
"2016/07/19","16,612.09","16,726.71","16,514.66","16,723.31","+225.46"
"2016/07/20","16,646.92","16,692.84","16,554.03","16,681.89","-41.42"
"2016/07/21","16,855.18","16,938.96","16,740.00","16,810.22","+128.33"
"2016/07/22","16,612.90","16,691.81","16,566.98","16,627.25","-182.97"
"2016/07/25","16,655.81","16,778.65","16,612.33","16,620.29","-6.96"
"2016/07/26","16,535.81","16,535.81","16,323.10","16,383.04","-237.25"
"2016/07/27","16,526.06","16,821.43","16,526.06","16,664.82","+281.78"
"2016/07/28","16,596.15","16,616.28","16,450.28","16,476.84","-187.98"
"2016/07/29","16,359.68","16,679.19","16,174.35","16,569.27","+92.43"
"2016/08/01","16,415.31","16,677.49","16,319.15","16,635.77","+66.50"
"2016/08/02","16,469.68","16,541.88","16,391.45","16,391.45","-244.32"
"2016/08/03","16,227.28","16,275.34","16,056.67","16,083.11","-308.34"
"2016/08/04","16,168.34","16,270.12","15,921.04","16,254.89","+171.78"
"2016/08/05","16,278.99","16,355.98","16,230.70","16,254.45","-0.44"
"2016/08/08","16,462.29","16,652.04","16,455.57","16,650.57","+396.12"
"2016/08/09","16,632.41","16,779.59","16,630.56","16,764.97","+114.40"
"2016/08/10","16,699.08","16,822.86","16,657.59","16,735.12","-29.85"
"2016/08/12","16,877.18","16,943.67","16,818.43","16,919.92","+184.80"
"2016/08/15","16,866.89","16,932.11","16,844.58","16,869.56","-50.36"
"2016/08/16","16,878.66","16,887.57","16,596.51","16,596.51","-273.05"
"2016/08/17","16,596.26","16,772.11","16,596.26","16,745.64","+149.13"
"2016/08/18","16,649.91","16,714.61","16,481.41","16,486.01","-259.63"
"2016/08/19","16,558.38","16,613.04","16,452.62","16,545.82","+59.81"
"2016/08/22","16,599.26","16,631.23","16,540.94","16,598.19","+52.37"
"2016/08/23","16,549.82","16,663.64","16,452.01","16,497.36","-100.83"
"2016/08/24","16,550.21","16,648.07","16,544.39","16,597.30","+99.94"
"2016/08/25","16,580.15","16,628.79","16,520.84","16,555.95","-41.35"
"2016/08/26","16,485.55","16,490.53","16,320.43","16,360.71","-195.24"
"2016/08/29","16,631.06","16,764.64","16,616.65","16,737.49","+376.78"
"2016/08/30","16,690.98","16,752.16","16,677.85","16,725.36","-12.13"
"2016/08/31","16,857.83","16,917.86","16,836.96","16,887.40","+162.04"
"2016/09/01","16,885.16","16,941.18","16,864.56","16,926.84","+39.44"
"2016/09/02","16,903.78","16,946.49","16,848.12","16,925.68","-1.16"
"2016/09/05","17,131.52","17,156.36","17,009.21","17,037.63","+111.95"
"2016/09/06","17,035.03","17,097.59","17,022.64","17,081.98","+44.35"
"2016/09/07","16,937.38","17,024.26","16,903.20","17,012.44","-69.54"
"2016/09/08","16,984.00","17,001.84","16,836.65","16,958.77","-53.67"
"2016/09/09","16,994.37","17,029.78","16,902.09","16,965.76","+6.99"
"2016/09/12","16,748.36","16,802.00","16,601.54","16,672.92","-292.84"
"2016/09/13","16,764.65","16,787.06","16,658.40","16,729.04","+56.12"
"2016/09/14","16,632.06","16,706.61","16,585.80","16,614.24","-114.80"
"2016/09/15","16,512.42","16,528.02","16,359.78","16,405.01","-209.23"
"2016/09/16","16,458.74","16,532.84","16,415.86","16,519.29","+114.28"
"2016/09/20","16,403.22","16,591.70","16,403.22","16,492.15","-27.14"
"2016/09/21","16,471.85","16,823.63","16,399.65","16,807.62","+315.47"
"2016/09/23","16,759.84","16,808.59","16,725.53","16,754.02","-53.60"
"2016/09/26","16,707.45","16,707.45","16,514.93","16,544.56","-209.46"
"2016/09/27","16,390.91","16,683.93","16,285.41","16,683.93","+139.37"
"2016/09/28","16,504.99","16,515.84","16,385.03","16,465.40","-218.53"
"2016/09/29","16,606.30","16,756.43","16,584.14","16,693.71","+228.31"
"2016/09/30","16,474.45","16,497.55","16,407.78","16,449.84","-243.87"
"2016/10/03","16,566.03","16,652.16","16,554.83","16,598.67","+148.83"
"2016/10/04","16,661.51","16,747.20","16,637.82","16,735.65","+136.98"
"2016/10/05","16,787.89","16,844.35","16,728.19","16,819.24","+83.59"
"2016/10/06","16,913.60","16,971.28","16,888.77","16,899.10","+79.86"
"2016/10/07","16,883.12","16,895.13","16,820.21","16,860.09","-39.01"
"2016/10/11","16,936.31","17,074.46","16,931.12","17,024.76","+164.67"
"2016/10/12","16,850.73","16,951.54","16,839.41","16,840.00","-184.76"
"2016/10/13","16,923.82","16,974.25","16,739.73","16,774.24","-65.76"
"2016/10/14","16,751.04","16,866.56","16,727.78","16,856.37","+82.13"
"2016/10/17","16,871.84","16,954.44","16,821.49","16,900.12","+43.75"
"2016/10/18","16,862.31","16,966.90","16,844.17","16,963.61","+63.49"
"2016/10/19","16,952.91","17,016.66","16,938.46","16,998.91","+35.30"
"2016/10/20","16,999.36","17,235.50","16,992.14","17,235.50","+236.59"
"2016/10/21","17,283.75","17,288.89","17,151.98","17,184.59","-50.91"
"2016/10/24","17,216.56","17,244.74","17,162.21","17,234.42","+49.83"
"2016/10/25","17,298.63","17,381.80","17,298.63","17,365.25","+130.83"
"2016/10/26","17,329.03","17,391.84","17,295.46","17,391.84","+26.59"
"2016/10/27","17,346.39","17,414.21","17,278.12","17,336.42","-55.42"
"2016/10/28","17,448.25","17,461.03","17,406.72","17,446.41","+109.99"
"2016/10/31","17,360.89","17,433.13","17,327.62","17,425.02","-21.39"
"2016/11/01","17,380.54","17,473.12","17,339.64","17,442.40","+17.38"
"2016/11/02","17,238.00","17,283.60","17,080.59","17,134.68","-307.72"
"2016/11/04","16,964.50","16,996.09","16,801.98","16,905.36","-229.32"
"2016/11/07","17,126.03","17,186.89","17,056.84","17,177.21","+271.85"
"2016/11/08","17,242.70","17,247.04","17,130.83","17,171.38","-5.83"
"2016/11/09","17,281.95","17,427.71","16,111.81","16,251.54","-919.84"
"2016/11/10","16,562.86","17,393.82","16,560.66","17,344.42","+1,092.88"
"2016/11/11","17,526.61","17,621.73","17,333.49","17,374.79","+30.37"
"2016/11/14","17,467.49","17,697.33","17,455.78","17,672.62","+297.83"
"2016/11/15","17,690.22","17,727.58","17,605.77","17,668.15","-4.47"
"2016/11/16","17,832.51","17,886.44","17,807.47","17,862.21","+194.06"
"2016/11/17","17,766.61","17,884.06","17,764.08","17,862.63","+0.42"
"2016/11/18","18,024.21","18,043.72","17,967.41","17,967.41","+104.78"
"2016/11/21","18,038.09","18,129.03","18,007.79","18,106.02","+138.61"
"2016/11/22","18,091.05","18,175.63","18,050.55","18,162.94","+56.92"
"2016/11/24","18,329.78","18,382.72","18,310.31","18,333.41","+170.47"
"2016/11/25","18,387.59","18,482.94","18,288.50","18,381.22","+47.81"
"2016/11/28","18,302.58","18,374.93","18,222.82","18,356.89","-24.33"
"2016/11/29","18,263.63","18,327.51","18,258.82","18,307.04","-49.85"
"2016/11/30","18,356.03","18,370.31","18,280.66","18,308.48","+1.44"
"2016/12/01","18,535.24","18,746.28","18,469.27","18,513.12","+204.64"
"2016/12/02","18,435.55","18,469.68","18,315.38","18,426.08","-87.04"
"2016/12/05","18,349.92","18,365.74","18,227.39","18,274.99","-151.09"
"2016/12/06","18,457.20","18,484.80","18,318.99","18,360.54","+85.55"
"2016/12/07","18,434.54","18,502.47","18,410.88","18,496.69","+136.15"
"2016/12/08","18,674.19","18,765.47","18,614.01","18,765.47","+268.78"
"2016/12/09","18,839.98","19,042.48","18,821.41","18,996.37","+230.90"
"2016/12/12","19,183.82","19,280.93","19,054.00","19,155.03","+158.66"
"2016/12/13","19,120.76","19,253.51","19,060.72","19,250.52","+95.49"
"2016/12/14","19,270.01","19,284.28","19,184.75","19,253.61","+3.09"
"2016/12/15","19,327.70","19,436.90","19,192.60","19,273.79","+20.18"
"2016/12/16","19,438.39","19,439.97","19,360.36","19,401.15","+127.36"
"2016/12/19","19,345.84","19,399.26","19,307.14","19,391.60","-9.55"
"2016/12/20","19,367.84","19,511.20","19,356.81","19,494.53","+102.93"
"2016/12/21","19,547.28","19,592.90","19,375.19","19,444.49","-50.04"
"2016/12/22","19,396.85","19,427.67","19,327.51","19,427.67","-16.82"
"2016/12/26","19,394.41","19,432.48","19,385.94","19,396.64","-31.03"
"2016/12/27","19,353.43","19,478.58","19,352.06","19,403.06","+6.42"
"2016/12/28","19,392.11","19,442.13","19,364.73","19,401.72","-1.34"
"2016/12/29","19,301.04","19,301.04","19,092.22","19,145.14","-256.58"
"2016/12/30","18,997.68","19,176.81","18,991.59","19,114.37","-30.77"
