"日付","始値","高値","安値","終値","前日比"
"2011/05/20","9,612.87","9,670.92","9,600.48","9,607.08","-13.74"
"2011/05/23","9,547.86","9,547.86","9,437.87","9,460.63","-146.45"
"2011/05/24","9,406.04","9,490.35","9,406.04","9,477.17","+16.54"
"2011/05/25","9,492.43","9,503.77","9,415.33","9,422.88","-54.29"
"2011/05/26","9,499.45","9,567.46","9,489.12","9,562.05","+139.17"
"2011/05/27","9,514.16","9,588.70","9,493.44","9,521.94","-40.11"
"2011/05/30","9,489.78","9,540.02","9,448.00","9,504.97","-16.97"
"2011/05/31","9,500.60","9,697.35","9,497.40","9,693.73","+188.76"
"2011/06/01","9,708.05","9,720.73","9,659.31","9,719.61","+25.88"
"2011/06/02","9,560.63","9,575.01","9,517.28","9,555.04","-164.57"
"2011/06/03","9,550.59","9,603.03","9,490.68","9,492.21","-62.83"
"2011/06/06","9,467.37","9,490.55","9,359.78","9,380.35","-111.86"
"2011/06/07","9,371.21","9,454.66","9,358.31","9,442.95","+62.60"
"2011/06/08","9,428.62","9,458.43","9,394.74","9,449.46","+6.51"
"2011/06/09","9,411.71","9,472.41","9,383.12","9,467.15","+17.69"
"2011/06/10","9,536.84","9,613.75","9,493.05","9,514.44","+47.29"
"2011/06/13","9,405.16","9,466.51","9,391.26","9,448.21","-66.23"
"2011/06/14","9,446.84","9,565.65","9,438.41","9,547.79","+99.58"
"2011/06/15","9,589.54","9,599.90","9,520.93","9,574.32","+26.53"
"2011/06/16","9,478.63","9,497.59","9,411.28","9,411.28","-163.04"
"2011/06/17","9,443.32","9,447.44","9,318.62","9,351.40","-59.88"
"2011/06/20","9,383.24","9,421.38","9,346.76","9,354.32","+2.92"
"2011/06/21","9,420.43","9,459.66","9,378.36","9,459.66","+105.34"
"2011/06/22","9,525.25","9,658.62","9,525.25","9,629.43","+169.77"
"2011/06/23","9,557.72","9,652.41","9,553.30","9,596.74","-32.69"
"2011/06/24","9,626.43","9,695.09","9,609.24","9,678.71","+81.97"
"2011/06/27","9,633.92","9,638.49","9,570.58","9,578.31","-100.40"
"2011/06/28","9,668.01","9,703.41","9,632.54","9,648.98","+70.67"
"2011/06/29","9,767.91","9,797.26","9,734.66","9,797.26","+148.28"
"2011/06/30","9,838.09","9,849.69","9,785.89","9,816.09","+18.83"
"2011/07/01","9,878.69","9,900.57","9,849.64","9,868.07","+51.98"
"2011/07/04","9,980.16","10,005.75","9,940.47","9,965.09","+97.02"
"2011/07/05","9,959.39","9,995.17","9,948.38","9,972.46","+7.37"
"2011/07/06","9,987.25","10,082.48","9,967.87","10,082.48","+110.02"
"2011/07/07","10,047.15","10,102.19","10,029.33","10,071.14","-11.34"
"2011/07/08","10,205.71","10,207.91","10,126.47","10,137.73","+66.59"
"2011/07/11","10,069.01","10,109.30","10,057.77","10,069.53","-68.20"
"2011/07/12","9,943.32","9,971.14","9,907.81","9,925.92","-143.61"
"2011/07/13","9,891.11","9,979.67","9,887.33","9,963.14","+37.22"
"2011/07/14","9,929.18","9,998.49","9,884.00","9,936.12","-27.02"
"2011/07/15","9,919.59","9,985.32","9,919.10","9,974.47","+38.35"
"2011/07/19","9,921.50","9,945.72","9,889.72","9,889.72","-84.75"
"2011/07/20","10,008.00","10,042.75","9,986.33","10,005.90","+116.18"
"2011/07/21","10,019.94","10,026.18","9,974.00","10,010.39","+4.49"
"2011/07/22","10,096.89","10,149.18","10,076.53","10,132.11","+121.72"
"2011/07/25","10,080.82","10,091.02","10,039.10","10,050.01","-82.10"
"2011/07/26","10,078.48","10,130.25","10,043.99","10,097.72","+47.71"
"2011/07/27","10,048.34","10,053.50","10,009.37","10,047.19","-50.53"
"2011/07/28","9,936.97","9,945.98","9,853.85","9,901.35","-145.84"
"2011/07/29","9,866.82","9,914.22","9,824.34","9,833.03","-68.32"
"2011/08/01","9,907.04","10,040.13","9,906.17","9,965.01","+131.98"
"2011/08/02","9,872.17","9,873.46","9,822.30","9,844.59","-120.42"
"2011/08/03","9,705.02","9,705.02","9,610.38","9,637.14","-207.45"
"2011/08/04","9,685.50","9,768.40","9,615.35","9,659.18","+22.04"
"2011/08/05","9,469.16","9,469.16","9,264.09","9,299.88","-359.30"
"2011/08/08","9,169.67","9,215.09","9,057.29","9,097.56","-202.32"
"2011/08/09","8,911.80","8,949.97","8,656.79","8,944.48","-153.08"
"2011/08/10","9,110.81","9,144.33","9,021.36","9,038.74","+94.26"
"2011/08/11","8,876.54","8,983.33","8,832.42","8,981.94","-56.80"
"2011/08/12","9,064.17","9,070.27","8,926.89","8,963.72","-18.22"
"2011/08/15","9,082.53","9,117.11","9,032.84","9,086.41","+122.69"
"2011/08/16","9,135.06","9,150.31","9,072.53","9,107.43","+21.02"
"2011/08/17","9,047.89","9,081.80","9,003.70","9,057.26","-50.17"
"2011/08/18","9,043.18","9,043.18","8,931.25","8,943.76","-113.50"
"2011/08/19","8,771.70","8,796.42","8,707.47","8,719.24","-224.52"
"2011/08/22","8,686.91","8,756.10","8,619.21","8,628.13","-91.11"
"2011/08/23","8,703.31","8,747.41","8,630.49","8,733.01","+104.88"
"2011/08/24","8,812.16","8,825.27","8,620.89","8,639.61","-93.40"
"2011/08/25","8,748.01","8,849.94","8,741.74","8,772.36","+132.75"
"2011/08/26","8,746.77","8,805.10","8,742.46","8,797.78","+25.42"
"2011/08/29","8,802.25","8,926.27","8,751.29","8,851.35","+53.57"
"2011/08/30","8,958.50","8,992.86","8,935.85","8,953.90","+102.55"
"2011/08/31","8,938.31","8,967.80","8,905.52","8,955.20","+1.30"
"2011/09/01","9,017.01","9,098.15","8,998.01","9,060.80","+105.60"
"2011/09/02","8,980.56","9,014.27","8,914.65","8,950.74","-110.06"
"2011/09/05","8,828.46","8,842.56","8,757.18","8,784.46","-166.28"
"2011/09/06","8,687.11","8,709.92","8,588.34","8,590.57","-193.89"
"2011/09/07","8,723.05","8,773.26","8,702.78","8,763.41","+172.84"
"2011/09/08","8,863.24","8,876.49","8,757.58","8,793.12","+29.71"
"2011/09/09","8,739.49","8,803.75","8,726.25","8,737.66","-55.46"
"2011/09/12","8,578.71","8,584.05","8,520.97","8,535.67","-201.99"
"2011/09/13","8,588.74","8,635.88","8,549.06","8,616.55","+80.88"
"2011/09/14","8,623.55","8,671.24","8,499.34","8,518.57","-97.98"
"2011/09/15","8,645.38","8,695.95","8,634.02","8,668.86","+150.29"
"2011/09/16","8,785.28","8,864.16","8,774.16","8,864.16","+195.30"
"2011/09/20","8,763.61","8,771.72","8,704.23","8,721.24","-142.92"
"2011/09/21","8,717.00","8,771.62","8,707.16","8,741.16","+19.92"
"2011/09/22","8,643.02","8,643.02","8,545.46","8,560.26","-180.90"
"2011/09/26","8,547.62","8,556.66","8,359.70","8,374.13","-186.13"
"2011/09/27","8,496.33","8,609.95","8,479.05","8,609.95","+235.82"
"2011/09/28","8,607.92","8,665.54","8,595.85","8,615.65","+5.70"
"2011/09/29","8,527.64","8,706.14","8,501.42","8,701.23","+85.58"
"2011/09/30","8,713.91","8,756.00","8,653.62","8,700.29","-0.94"
"2011/10/03","8,567.98","8,577.52","8,455.67","8,545.48","-154.81"
"2011/10/04","8,426.39","8,470.76","8,359.24","8,456.12","-89.36"
"2011/10/05","8,491.43","8,501.03","8,343.01","8,382.98","-73.14"
"2011/10/06","8,463.83","8,545.79","8,463.83","8,522.02","+139.04"
"2011/10/07","8,593.22","8,663.57","8,589.36","8,605.62","+83.60"
"2011/10/11","8,733.54","8,806.44","8,725.62","8,773.68","+168.06"
"2011/10/12","8,719.67","8,763.02","8,689.38","8,738.90","-34.78"
"2011/10/13","8,832.81","8,854.16","8,808.73","8,823.25","+84.35"
"2011/10/14","8,782.91","8,787.89","8,733.71","8,747.96","-75.29"
"2011/10/17","8,881.44","8,911.70","8,856.58","8,879.60","+131.64"
"2011/10/18","8,758.74","8,773.99","8,727.39","8,741.91","-137.69"
"2011/10/19","8,808.25","8,831.55","8,745.36","8,772.54","+30.63"
"2011/10/20","8,733.60","8,733.60","8,672.21","8,682.15","-90.39"
"2011/10/21","8,679.04","8,700.49","8,652.26","8,678.89","-3.26"
"2011/10/24","8,764.92","8,844.28","8,762.02","8,843.98","+165.09"
"2011/10/25","8,866.43","8,870.37","8,755.38","8,762.31","-81.67"
"2011/10/26","8,673.85","8,798.80","8,642.56","8,748.47","-13.84"
"2011/10/27","8,779.40","8,926.54","8,731.77","8,926.54","+178.07"
"2011/10/28","9,059.04","9,086.43","9,003.09","9,050.47","+123.93"
"2011/10/31","9,011.18","9,152.39","8,988.39","8,988.39","-62.08"
"2011/11/01","8,880.75","8,946.00","8,831.69","8,835.52","-152.87"
"2011/11/02","8,719.92","8,719.92","8,640.42","8,640.42","-195.10"
"2011/11/04","8,761.27","8,814.71","8,729.08","8,801.40","+160.98"
"2011/11/07","8,771.82","8,779.55","8,741.25","8,767.09","-34.31"
"2011/11/08","8,744.36","8,772.04","8,644.00","8,655.51","-111.58"
"2011/11/09","8,724.60","8,762.98","8,678.78","8,755.44","+99.93"
"2011/11/10","8,597.28","8,600.21","8,500.67","8,500.80","-254.64"
"2011/11/11","8,545.92","8,566.49","8,485.77","8,514.47","+13.67"
"2011/11/14","8,631.28","8,655.31","8,595.43","8,603.70","+89.23"
"2011/11/15","8,546.99","8,584.30","8,527.63","8,541.93","-61.77"
"2011/11/16","8,546.75","8,567.64","8,459.30","8,463.16","-78.77"
"2011/11/17","8,421.88","8,491.82","8,400.22","8,479.63","+16.47"
"2011/11/18","8,374.16","8,398.80","8,359.60","8,374.91","-104.72"
"2011/11/21","8,349.05","8,375.60","8,343.93","8,348.27","-26.64"
"2011/11/22","8,263.86","8,350.35","8,261.01","8,314.74","-33.53"
"2011/11/24","8,189.42","8,212.95","8,157.39","8,165.18","-149.56"
"2011/11/25","8,138.19","8,199.67","8,135.79","8,160.01","-5.17"
"2011/11/28","8,269.91","8,322.01","8,259.71","8,287.49","+127.48"
"2011/11/29","8,371.01","8,477.82","8,351.38","8,477.82","+190.33"
"2011/11/30","8,407.63","8,435.34","8,361.69","8,434.61","-43.21"
"2011/12/01","8,581.20","8,653.88","8,577.09","8,597.38","+162.77"
"2011/12/02","8,603.23","8,643.75","8,591.93","8,643.75","+46.37"
"2011/12/05","8,697.78","8,704.48","8,668.04","8,695.98","+52.23"
"2011/12/06","8,644.97","8,671.54","8,571.09","8,575.16","-120.82"
"2011/12/07","8,629.19","8,729.81","8,614.21","8,722.17","+147.01"
"2011/12/08","8,664.35","8,688.81","8,625.19","8,664.58","-57.59"
"2011/12/09","8,521.33","8,576.68","8,503.03","8,536.46","-128.12"
"2011/12/12","8,652.98","8,682.47","8,633.35","8,653.82","+117.36"
"2011/12/13","8,535.52","8,594.32","8,518.80","8,552.81","-101.01"
"2011/12/14","8,513.77","8,540.57","8,486.37","8,519.13","-33.68"
"2011/12/15","8,449.05","8,455.32","8,374.25","8,377.37","-141.76"
"2011/12/16","8,416.21","8,433.18","8,390.98","8,401.72","+24.35"
"2011/12/19","8,363.39","8,364.93","8,272.26","8,296.12","-105.60"
"2011/12/20","8,318.03","8,354.90","8,317.73","8,336.48","+40.36"
"2011/12/21","8,442.74","8,471.11","8,440.89","8,459.98","+123.50"
"2011/12/22","8,429.54","8,436.59","8,383.96","8,395.16","-64.82"
"2011/12/26","8,504.46","8,516.53","8,477.37","8,479.34","+84.18"
"2011/12/27","8,443.00","8,458.26","8,428.53","8,440.56","-38.78"
"2011/12/28","8,426.09","8,456.66","8,414.90","8,423.62","-16.94"
"2011/12/29","8,367.71","8,404.89","8,330.87","8,398.89","-24.73"
"2011/12/30","8,434.90","8,455.35","8,415.56","8,455.35","+56.46"
