"日付","始値","高値","安値","終値","前日比"
"2010/07/15","9,701.14","9,726.94","9,667.00","9,685.53","-109.71"
"2010/07/16","9,600.88","9,636.84","9,392.21","9,408.36","-277.17"
"2010/07/20","9,267.24","9,378.91","9,247.76","9,300.46","-107.90"
"2010/07/21","9,404.07","9,404.07","9,230.84","9,278.83","-21.63"
"2010/07/22","9,216.28","9,254.19","9,176.12","9,220.88","-57.95"
"2010/07/23","9,380.12","9,474.11","9,367.30","9,430.96","+210.08"
"2010/07/26","9,520.73","9,561.82","9,493.61","9,503.66","+72.70"
"2010/07/27","9,512.67","9,541.59","9,487.65","9,496.85","-6.81"
"2010/07/28","9,614.47","9,760.31","9,614.47","9,753.27","+256.42"
"2010/07/29","9,653.51","9,732.76","9,648.97","9,696.02","-57.25"
"2010/07/30","9,658.61","9,658.61","9,505.64","9,537.30","-158.72"
"2010/08/02","9,574.64","9,676.41","9,548.86","9,570.31","+33.01"
"2010/08/03","9,716.57","9,750.88","9,632.86","9,694.01","+123.70"
"2010/08/04","9,606.82","9,613.13","9,474.67","9,489.34","-204.67"
"2010/08/05","9,640.34","9,688.87","9,578.31","9,653.92","+164.58"
"2010/08/06","9,560.65","9,658.04","9,545.41","9,642.12","-11.80"
"2010/08/09","9,535.51","9,572.83","9,523.63","9,572.49","-69.63"
"2010/08/10","9,629.97","9,667.04","9,505.34","9,551.05","-21.44"
"2010/08/11","9,423.03","9,445.04","9,283.60","9,292.85","-258.20"
"2010/08/12","9,125.49","9,212.59","9,065.94","9,212.59","-80.26"
"2010/08/13","9,214.81","9,278.46","9,163.25","9,253.46","+40.87"
"2010/08/16","9,145.22","9,210.97","9,095.94","9,196.67","-56.79"
"2010/08/17","9,089.85","9,188.48","9,084.24","9,161.68","-34.99"
"2010/08/18","9,261.50","9,280.59","9,153.42","9,240.54","+78.86"
"2010/08/19","9,242.84","9,362.68","9,242.84","9,362.68","+122.14"
"2010/08/20","9,239.36","9,287.50","9,169.17","9,179.38","-183.30"
"2010/08/23","9,147.24","9,171.42","9,090.96","9,116.69","-62.69"
"2010/08/24","9,024.60","9,069.22","8,983.52","8,995.14","-121.55"
"2010/08/25","8,904.44","8,949.41","8,807.41","8,845.39","-149.75"
"2010/08/26","8,908.02","8,910.62","8,834.09","8,906.48","+61.09"
"2010/08/27","8,811.47","9,021.75","8,810.46","8,991.06","+84.58"
"2010/08/30","9,141.45","9,280.70","9,117.87","9,149.26","+158.20"
"2010/08/31","8,998.80","9,008.36","8,819.26","8,824.06","-325.20"
"2010/09/01","8,833.32","8,932.15","8,796.45","8,927.02","+102.96"
"2010/09/02","9,069.62","9,083.37","8,958.81","9,062.84","+135.82"
"2010/09/03","9,097.59","9,141.09","9,050.83","9,114.13","+51.29"
"2010/09/06","9,199.99","9,303.00","9,173.38","9,301.32","+187.19"
"2010/09/07","9,232.02","9,311.02","9,206.81","9,226.00","-75.32"
"2010/09/08","9,098.86","9,105.89","8,997.63","9,024.60","-201.40"
"2010/09/09","9,120.54","9,136.26","9,069.93","9,098.39","+73.79"
"2010/09/10","9,132.25","9,291.50","9,132.25","9,239.17","+140.78"
"2010/09/13","9,325.64","9,390.90","9,317.30","9,321.82","+82.65"
"2010/09/14","9,319.50","9,330.05","9,258.18","9,299.31","-22.51"
"2010/09/15","9,243.48","9,578.53","9,199.08","9,516.56","+217.25"
"2010/09/16","9,613.89","9,620.90","9,479.63","9,509.50","-7.06"
"2010/09/17","9,581.65","9,643.28","9,554.36","9,626.09","+116.59"
"2010/09/21","9,700.88","9,704.25","9,579.83","9,602.11","-23.98"
"2010/09/22","9,563.20","9,625.41","9,546.82","9,566.32","-35.79"
"2010/09/24","9,435.04","9,601.77","9,415.96","9,471.67","-94.65"
"2010/09/27","9,557.37","9,613.47","9,539.12","9,603.14","+131.47"
"2010/09/28","9,547.03","9,553.91","9,471.35","9,495.76","-107.38"
"2010/09/29","9,530.05","9,600.93","9,502.34","9,559.38","+63.62"
"2010/09/30","9,554.83","9,566.84","9,369.35","9,369.35","-190.03"
"2010/10/01","9,440.52","9,470.36","9,358.62","9,404.23","+34.88"
"2010/10/04","9,410.92","9,508.36","9,358.82","9,381.06","-23.17"
"2010/10/05","9,337.43","9,538.35","9,332.19","9,518.76","+137.70"
"2010/10/06","9,588.47","9,693.74","9,567.00","9,691.43","+172.67"
"2010/10/07","9,661.09","9,716.92","9,649.17","9,684.81","-6.62"
"2010/10/08","9,675.59","9,675.59","9,588.88","9,588.88","-95.93"
"2010/10/12","9,648.59","9,650.20","9,387.73","9,388.64","-200.24"
"2010/10/13","9,473.78","9,510.19","9,393.52","9,403.51","+14.87"
"2010/10/14","9,515.17","9,614.44","9,481.51","9,583.51","+180.00"
"2010/10/15","9,551.21","9,553.57","9,478.64","9,500.25","-83.26"
"2010/10/18","9,517.68","9,564.85","9,471.48","9,498.49","-1.76"
"2010/10/19","9,490.09","9,575.14","9,489.68","9,539.45","+40.96"
"2010/10/20","9,399.65","9,402.05","9,316.97","9,381.60","-157.85"
"2010/10/21","9,443.95","9,479.25","9,326.78","9,376.48","-5.12"
"2010/10/22","9,404.09","9,457.62","9,390.14","9,426.71","+50.23"
"2010/10/25","9,424.44","9,460.70","9,392.68","9,401.16","-25.55"
"2010/10/26","9,386.55","9,455.04","9,362.13","9,377.38","-23.78"
"2010/10/27","9,436.01","9,453.79","9,329.86","9,387.03","+9.65"
"2010/10/28","9,368.61","9,413.68","9,350.44","9,366.03","-21.00"
"2010/10/29","9,327.25","9,337.92","9,179.15","9,202.45","-163.58"
"2010/11/01","9,166.85","9,258.32","9,134.47","9,154.72","-47.73"
"2010/11/02","9,140.28","9,172.03","9,123.62","9,159.98","+5.26"
"2010/11/04","9,282.79","9,377.76","9,276.71","9,358.78","+198.80"
"2010/11/05","9,500.60","9,680.68","9,497.45","9,625.99","+267.21"
"2010/11/08","9,699.79","9,737.01","9,677.87","9,732.92","+106.93"
"2010/11/09","9,667.44","9,726.60","9,659.86","9,694.49","-38.43"
"2010/11/10","9,748.61","9,842.90","9,747.03","9,830.52","+136.03"
"2010/11/11","9,878.11","9,885.37","9,834.82","9,861.46","+30.94"
"2010/11/12","9,810.30","9,851.42","9,724.81","9,724.81","-136.65"
"2010/11/15","9,782.11","9,830.59","9,744.99","9,827.51","+102.70"
"2010/11/16","9,892.82","9,908.30","9,774.12","9,797.10","-30.41"
"2010/11/17","9,693.21","9,817.37","9,693.21","9,811.66","+14.56"
"2010/11/18","9,820.60","10,013.63","9,798.56","10,013.63","+201.97"
"2010/11/19","10,124.84","10,130.23","10,019.08","10,022.39","+8.76"
"2010/11/22","10,133.48","10,157.97","10,091.99","10,115.19","+92.80"
"2010/11/24","9,942.54","10,064.31","9,904.92","10,030.11","-85.08"
"2010/11/25","10,117.85","10,123.27","10,038.79","10,079.76","+49.65"
"2010/11/26","10,078.09","10,134.64","10,039.56","10,039.56","-40.20"
"2010/11/29","10,075.66","10,149.94","10,044.01","10,125.99","+86.43"
"2010/11/30","10,070.31","10,101.42","9,937.04","9,937.04","-188.95"
"2010/12/01","9,939.80","9,988.05","9,918.55","9,988.05","+51.01"
"2010/12/02","10,151.15","10,187.59","10,143.08","10,168.52","+180.47"
"2010/12/03","10,231.78","10,254.00","10,154.99","10,178.32","+9.80"
"2010/12/06","10,175.23","10,179.82","10,143.58","10,167.23","-11.09"
"2010/12/07","10,152.92","10,167.10","10,094.41","10,141.10","-26.13"
"2010/12/08","10,200.16","10,258.90","10,184.32","10,232.33","+91.23"
"2010/12/09","10,277.87","10,298.25","10,240.11","10,285.88","+53.55"
"2010/12/10","10,373.70","10,373.70","10,194.27","10,211.95","-73.93"
"2010/12/13","10,212.52","10,293.89","10,199.73","10,293.89","+81.94"
"2010/12/14","10,272.70","10,319.24","10,267.22","10,316.77","+22.88"
"2010/12/15","10,338.14","10,340.69","10,282.85","10,309.78","-6.99"
"2010/12/16","10,297.55","10,347.39","10,282.54","10,311.29","+1.51"
"2010/12/17","10,307.17","10,327.42","10,280.80","10,303.83","-7.46"
"2010/12/20","10,296.55","10,301.15","10,182.74","10,216.41","-87.42"
"2010/12/21","10,277.14","10,372.51","10,266.29","10,370.53","+154.12"
"2010/12/22","10,348.48","10,394.22","10,327.60","10,346.48","-24.05"
"2010/12/24","10,275.97","10,290.89","10,264.06","10,279.19","-67.29"
"2010/12/27","10,292.84","10,376.91","10,292.84","10,355.99","+76.80"
"2010/12/28","10,330.01","10,340.84","10,292.63","10,292.63","-63.36"
"2010/12/29","10,282.84","10,344.54","10,276.61","10,344.54","+51.91"
"2010/12/30","10,303.13","10,315.47","10,209.93","10,228.92","-115.62"
